"instance"	"R1"	"R2"	"R3"	"R4"	"R5"	"R6"	"R7"	"R8"	"R9"	"R10"	"state_Shift..dimension.1."	"state_Shift..dimension.2."	"state_Slope..dimension.1."	"state_Slope..dimension.2."
"23"	23	0.168417955960821	0.288914450641565	0.239004725799515	0.355496023376057	0.167804831335732	0.253731385886914	0.180957141945121	0.338123183117897	0.316651566567893	0.354177564679956	6.18121927601828	2.00893649208778	2.62926646591661	-5.29217029139538
"24"	24	0.392544936906344	0.240450026699485	0.34186907443775	0.448356038935316	0.369706021151054	0.245055305557792	0.156114177919351	0.423166728555164	0.364144548067769	0.284387146412894	4.14105386810104	3.09548691573618	4.03945352004406	0.817993742797207
"25"	25	0.0847319634528605	0.303323373770237	0.283330782812222	0.398185866551388	0.26865976912153	0.212716570266291	0.404191473171106	0.225002948518332	0.237500148941478	0.358333369446633	2.46427654267815	2.62181736769228	6.35718727281899	2.29236139533991
"26"	26	0.116698716237812	0.212840345888206	0.329036735971441	0.29768763305587	0.31267066814427	0.124894347974254	0.259193514771122	0.271256465493576	0.27919496695804	0.200004255892639	3.42963439409649	4.9245666368857	-6.79495195210678	2.30010907531312
"27"	27	0.312559919902627	0.389021790573808	0.329380562864449	0.200515498601972	0.323494494374182	0.339811935471757	0.330968522052951	0.290444670851449	0.437940565957356	0.364106161443929	2.54975802646296	7.06256697146477	1.80844100595098	0.944898228230437
"28"	28	0.239563237358594	0.182990447249553	0.528974026092062	0.254166675110637	0.250285691491715	0.356835647563078	0.318807395629503	0.122754420037566	0.264365419193501	0.352479957715635	3.94764695774875	-0.0180125858617739	-0.733427383488721	4.46837324809471
"29"	29	0.439460222884028	0.444327075532166	0.243671746507323	0.261612745065914	0.367977926412648	0.317386526113481	0.223206651072718	0.334414932363154	0.366460516134277	0.277627034478176	3.2400019604622	1.64627959296507	-0.188264615182371	2.20567961353232
"30"	30	0.279833771749877	0.206055591588245	0.259679098506578	0.279684779270227	0.303178027572446	0.386580653706708	0.303919038611577	0.254557528017224	0.22559006818171	0.379078627072331	6.78373521517503	2.31972320651228	2.31324760832011	5.11019335213886
"31"	31	0.387500015624759	0.250002587242609	0.279064866982867	0.0463806968698058	0.182036223694312	0.404816956336887	0.291670560881418	0.325000002373346	0.208333333506198	0.15416666666818	4.50112775223195	5.3062095539147	4.73793468931355	9.51329710834734
"32"	32	0.280449194546151	0.242971148092463	0.448185996032277	0.473822802278753	0.281183333667105	0.371567575313151	0.248533193260551	0.308950274228469	0.279306168706923	0.483320830948121	2.69353190030721	3.37928883138522	8.64088234978544	-1.40084563211762
"33"	33	0.321786133633932	0.148223057598722	0.204308859639012	0.300123476845158	0.303020350450936	0.363940410951564	0.399495122023753	0.284624590113556	0.277990327874593	0.38054212818325	8.30639332756998	6.1543753936129	7.66422976655164	1.18688600311202
"34"	34	0.279166974787649	0.300387458499687	0.469142036627513	0.37573541518842	0.39793810527938	0.357644657033446	0.449468955483207	0.318200325175019	0.289209155499994	0.361947178757994	3.54698267380221	8.47289798593423	-5.60494971182767	-0.1947238671229
"35"	35	0.366666772311105	0.45402865718362	0.191589590119455	0.383200041075063	0.367189800289023	0.430775616265801	0.491059556963691	0.484180993874149	0.494593902257797	0.471714107439214	8.68234171296275	3.51787579350149	-2.00382360979926	0.0027439349115046
"36"	36	0.316666666666667	0.312500000000161	0.212500191224859	0.345031577897876	0.358369481791747	0.351657619971634	0.213870515819516	0.245836389896201	0.270833338637096	0.54166666666845	4.00993259944548	6.40002936371386	13.7841772618662	7.11041312818081
"37"	37	0.395821259999123	0.257624859015442	0.370288391403715	0.215317245317421	0.33021731985739	0.276976265896505	0.250187384980953	0.229175723490017	0.175000926712333	0.41250025260723	5.12542969751179	1.45543685289303	3.98985914789258	-1.66106737894323
"38"	38	0.449994487607031	0.23389485881916	0.218583130629523	0.332493611612517	0.429355411530379	0.305304381827914	0.166436363660913	0.24594691199257	0.225009394641588	0.187500352817969	4.467784482375	5.43097305738589	-2.70494654943288	-3.08343305538511
"39"	39	0.350133394168171	0.23464239924482	0.275420502668787	0.456830167154177	0.276470059519853	0.3077109940377	0.315140827834119	0.215669991679867	0.324927681348173	0.381570523820301	6.58823010991991	3.05242086943911	1.35845162986445	6.04768986318701
"40"	40	0.241667193199879	0.291879736495629	0.290572764811645	0.405403615513069	0.204177166168394	0.275000080008561	0.304166666868955	0.325000000000983	0.254166666666668	0.25	3.21403437993319	3.36906293080075	6.38827529627914	-5.88321344554369
"41"	41	0.279169111393228	0.329217015368465	0.400616905760554	0.453822743278352	0.373142403442324	0.212545414270655	0.216666876734388	0.150000001578859	0.2041666667972	0.108333333334225	3.37665349666104	3.81699203473452	7.49597871597948	-4.1975806399746
"42"	42	0.252448168757744	0.344342478864142	0.494125593936926	0.405684167929496	0.269523090279489	0.25506212573101	0.39941463053596	0.267303032108506	0.279883944455734	0.262657640957841	3.46310615023888	3.26422120090414	1.0810847412013	1.4636998912876
"43"	43	0.216947420185301	0.317470621543092	0.480669969500608	0.191756429945299	0.313706946391505	0.25763934193161	0.204434047694465	0.295836480154051	0.275000060985693	0.200000003149064	4.90522725965449	3.10487365617963	3.56011110444159	3.19369403907567
"44"	44	0.350455622256488	0.243005177213395	0.205811078819147	0.261065193532998	0.550403850213658	0.446124603868837	0.39221987248266	0.264806374593149	0.221766072672231	0.287661015325786	4.93100601605205	5.34221867686598	4.82015553063069	-1.67833506459476
"45"	45	0.512760681508967	0.422924874509596	0.337744251357501	0.432135997276381	0.382476137845569	0.308516742140694	0.407702256413894	0.419382700209991	0.339093568909139	0.433664046991515	0.7466299667316	5.61396014953037	2.02104781361598	0.0182439015399052
"46"	46	0.30416666694462	0.262500001954269	0.237506306505954	0.249972165823504	0.403604057669948	0.325540082732875	0.282700708239885	0.425005655675667	0.34166667013455	0.150000000020647	5.27609153629536	6.38222423781488	4.78351688692679	6.94592002967364
"47"	47	0.321139483687619	0.379935245597936	0.452215027979509	0.290803796235638	0.287615290930475	0.212548371089314	0.166669299197554	0.195834203542765	0.133333402784883	0.291666670173059	2.14904517968475	2.17882001762412	2.25777882123728	3.78524083027724
"48"	48	0.24169197149663	0.280056878048208	0.318300823883281	0.460391078152361	0.197109298551737	0.2875639697432	0.162500909558952	0.258333358480448	0.162500000597499	0.19583333333583	4.5976075804581	3.58210381821454	7.17487467411243	-3.80399927030559
"49"	49	0.330173522843219	0.278827354869078	0.388114695317057	0.379252738805164	0.399479735706904	0.407549353173597	0.392122055054809	0.328553476898136	0.262934451868227	0.34176111178143	6.78729530690731	4.98598212648138	4.7877192001963	-1.62919595702301
"50"	50	0.511934971066818	0.217069644970983	0.169547663006794	0.360306799847092	0.413653344022278	0.324535976524069	0.201588472556718	0.182486242779721	0.218154714884438	0.276346158312448	5.05205623111048	0.677239309205151	-1.14370358005239	5.4872551891868
"51"	51	0.258333337498022	0.208343476042668	0.204338438638794	0.393902881903043	0.216922102468695	0.200000268963561	0.200000004091288	0.341666666670734	0.391666666666665	0.291666666666667	3.77028368691959	3.75444176533762	5.83501851572527	7.51184147271508
"52"	52	0.288175292783885	0.477191478855747	0.374459125789605	0.45932102319933	0.384996739908232	0.5238856056421	0.432585849717458	0.311897484647546	0.309816852471508	0.360017156715593	4.34756014931522	2.21846796132748	2.48964537867473	0.722369479685378
"53"	53	0.25833329615134	0.217407580282565	0.375969860981334	0.260175547042964	0.326738927169897	0.549721558365129	0.386987052697758	0.34898520074318	0.399102261818797	0.350430499549779	3.14281116813955	7.24881162851977	5.78404338949057	2.45206306536838
"54"	54	0.262074793769023	0.215098451703555	0.328059671880061	0.227775452233805	0.0547621784086787	0.183340823060846	0.11666701820721	0.308333340101817	0.216666666873846	0.212500000005897	3.27614623768791	1.34889400349148	3.71824725058601	6.80807578540373
"55"	55	0.40253547055987	0.171707949365751	0.352498401987311	0.269632450549913	0.446844934130784	0.321050413376886	0.546548468487404	0.10237435448749	0.279119785294685	0.209692679829234	3.43530641771571	5.28780924519195	-2.33673769173758	1.11920801659693
"56"	56	0.319896751068938	0.478163256449161	0.193527753954362	0.533952825164334	0.352207206113169	0.425126825624137	0.382344617612865	0.500486010589441	0.290044293248575	0.330343873796803	3.96809483797155	2.72844219260058	5.89765705045111	0.0650929509100002
"57"	57	0.283715923408924	0.505573900561243	0.254710556781314	0.185035828344195	0.230482300507998	0.354686033515805	0.300004298612065	0.33750002473622	0.312500000073008	0.225000000000545	4.70706833523059	2.78558304163898	4.91688567385848	4.08823876094172
"58"	58	0.308336065721648	0.0833918623650735	0.221144547623225	0.297210829764447	0.370975533516226	0.282548636112513	0.175190884260871	0.35417379091272	0.154166884765142	0.233333334968492	3.99967270052872	4.65245211381557	4.93741119513501	3.35274311397747
"59"	59	0.144028424359309	0.389490428605264	0.38386749332063	0.330808332108611	0.280625443344815	0.341187094824958	0.208327694064652	0.311211523325569	0.287917216736876	0.210153851356861	2.82396167316172	3.69717021594422	0.644492221550162	4.93855080024447
"60"	60	0.25143967397658	0.368908273089006	0.393324662180741	0.588017734946793	0.551581684189169	0.3158865856442	0.246368257363797	0.288059787468924	0.19478412061151	0.250970784823663	4.42780244254652	3.50659264023622	1.31515976222958	-0.93306069677437
"61"	61	0.409586150656182	0.367752917780575	0.301488201480603	0.346217281888236	0.295847192140734	0.300000039404899	0.350000000407768	0.262500000011507	0.283333333333522	0.354166666666667	2.68613198072032	1.73307421885781	4.41289529230958	-4.78274422609401
"62"	62	0.326044224464095	0.341717066366839	0.32500009467493	0.18333333425251	0.0333333333369818	0.179166666666716	0.345833333333334	0.2625	0.195833333333333	0.366666666666667	0.988108187972702	-0.0288603358156383	8.23103389974034	4.91715865551202
"63"	63	0.123239427295655	0.226348140004759	0.236834194584467	0.228350101366504	0.481495408668571	0.4658277497536	0.276996844522928	0.181567354285334	0.301956476835104	0.192378984341059	5.27780348295252	4.46892804950356	1.24049036411246	-3.86012073716111
"64"	64	0.444922867065204	0.62919136121869	0.445189279459715	0.568726069374531	0.354080312780109	0.296223142145883	0.280568379939107	0.407637117253723	0.28531025701996	0.443960991553082	5.17712307950985	1.73539605224718	-0.274637761601562	0.586320785337271
"65"	65	0.459363067555663	0.543377173725514	0.484168406152322	0.369842823682012	0.459674963655893	0.363170963837185	0.256044606958321	0.21939872266881	0.230932508920546	0.289533000223782	2.28234523241313	1.92103239678505	-0.344445318881999	0.581519866440465
"66"	66	0.468948973013845	0.377787125070455	0.481605884995086	0.440207206230135	0.432476023024251	0.360234604140516	0.482199394593384	0.233841421244838	0.418649025156049	0.22707017646525	3.55463126650583	3.61223465366167	-0.337066352456678	-0.503643919235047
"67"	67	0.196250724589264	0.387477330327167	0.217288108663028	0.375664183092939	0.128437290970409	0.364651701903659	0.265454609283118	0.298670655534331	0.14302272563737	0.371098732671788	3.19073038578165	6.65940945427396	1.12177985128033	2.74377177401486
"68"	68	0.376714431333424	0.378232179661213	0.461755833697746	0.343175339472519	0.246106010646064	0.309820666872353	0.283765508284466	0.145305520344223	0.197332737409996	0.184289377620429	5.50035871476422	1.84412175716428	-4.37503132273752	-0.359837803577712
"69"	69	0.284175343081436	0.330019919659737	0.250266148137904	0.0857993208092681	0.229835720862657	0.212537304017558	0.170842153309241	0.287506794300758	0.358333795595902	0.362499977000118	1.88431583212834	1.25921233030571	1.84796610757802	-7.17048794054474
"70"	70	0.213199874728893	0.291936646387199	0.221744759041329	0.241908653003357	0.298242880045289	0.191666720220688	0.208333333518676	0.170833333335459	0.283333333333341	0.308333333333334	4.70308918194863	2.30572869927319	12.332911756135	-4.6397852444049
"71"	71	0.325077702790456	0.408346754157125	0.459961660979917	0.254296637921865	0.308800588722769	0.233851891198993	0.212507388418075	0.195833468883142	0.250000003399094	0.204166666669179	0.465676780920646	4.4042672755913	-10.8122251762083	4.16540368272228
"72"	72	0.594791300047552	0.455883505123662	0.419319546632193	0.558107963909022	0.382824729187832	0.438768795462978	0.509833241887044	0.280748999587549	0.245483545002786	0.253690567861995	3.13350548997142	0.405137876081371	-0.151608273735921	-0.356559589811289
"73"	73	0.287489906671343	0.416776842100726	0.359621230256796	0.308311685963102	0.276132542514802	0.221526268016774	0.303150288506674	0.269047945301833	0.283552240732341	0.208416413192002	5.72197881222627	5.29162003734989	2.01598344450826	9.47981426999473
"74"	74	0.221687482963853	0.154416691985415	0.284008854359511	0.342621137113404	0.276394685422246	0.404231714420853	0.150004847989452	0.158333627268849	0.133333338032881	0.125000000288029	3.46960029902047	-0.93044392016981	3.19762508355929	3.42990055749456
"75"	75	0.16767324673921	0.236124945150328	0.369309822545516	0.358845422045786	0.245942892987277	0.114778342793	0.246819464063149	0.108507525066861	0.241685827211877	0.316671826477995	3.17098184841609	3.77087543374915	-1.44559450624004	3.64165991684467
"76"	76	0.306533938228691	0.453197426430481	0.482109816180805	0.405467724497035	0.411750060911275	0.2975464767242	0.349216714200208	0.440387293553982	0.346701367052865	0.299793514943934	3.86899251982099	2.56240809811519	0.0140151672999878	0.943076765903418
"77"	77	0.233364473681187	0.24164351463933	0.252425620962826	0.246049536917384	0.3125	0.308653286384832	0.270879674752317	0.266672752477692	0.204166969201578	0.16250000152742	4.60797601400814	-0.23720035078244	3.20917593161521	7.41920537379076
"78"	78	0.280956089748968	0.246692444258489	0.246610535224265	0.492890405381658	0.31154937069183	0.312515261076817	0.208333972586252	0.220833338988034	0.500000000018722	0.341666666667894	3.93655779020094	0.979136194003976	4.36680198472619	-4.56325801686178
"79"	79	0.158831708779362	0.164424903499052	0.303515044527722	0.400370069259826	0.340100481889268	0.353629027457747	0.273416413034628	0.317068073816785	0.229187763379414	0.225008071070901	5.63623597044177	4.47914849009151	4.57351496418855	-1.98612182707026
"80"	80	0.241682906540741	0.216874913590253	0.309355214270673	0.280601559505053	0.238084678605868	0.32344338705002	0.386703668810939	0.335196684022114	0.35055489110982	0.110944910017476	6.8278231787942	8.72740161500246	1.55300474638465	-1.90157608847797
"81"	81	0.180468378191482	0.356075067183231	0.438433011564356	0.476234370665593	0.196427463338865	0.154580286476749	0.264490885489312	0.275083311299095	0.189437171946736	0.275352167957404	2.15379242096516	3.9547689308316	-0.791008721216337	11.4373507279438
"82"	82	0.369903528729178	0.286557952508749	0.261879049942769	0.51119933506964	0.43785713329527	0.232362302803228	0.192136073551754	0.256308250207961	0.319885700670514	0.372427369812558	3.32110615831961	4.31094272396113	-0.402270411756122	-6.13055608603228
"83"	83	0.323924495371369	0.359829081616221	0.330013179849527	0.379852010852988	0.269663835744461	0.2499290285746	0.211089239966609	0.143505974888548	0.185769845406906	0.0379409528383385	1.93256163749472	5.62366874661404	-0.90277983169008	1.55372071789479
"84"	84	0.300367212397556	0.428433330457286	0.334164955319569	0.319650509746599	0.161830233437762	0.194309584732582	0.262829243617165	0.437709671732912	0.341670324327691	0.304172713044904	0.426880975378918	2.26388889779358	1.41543766929907	-1.39760929096692
"85"	85	0.291669337775417	0.246027676509966	0.213420065384613	0.277354503373521	0.335724945203526	0.173433880132972	0.225090422989136	0.275001565688256	0.291666720879328	0.237500002711408	3.33712755871825	4.38341143804002	7.80984532417088	3.36317134739029
"86"	86	0.166666950099129	0.287505113595618	0.204323509276564	0.224062668794443	0.405219829398939	0.401829499031905	0.309921270928452	0.204358509497656	0.087514085513702	0.275000587082836	4.17968958623288	5.66397609816779	-7.57547726450173	3.09772455476123
"87"	87	0.390735959008053	0.464285856026063	0.474534714244127	0.391028722401731	0.389608043117635	0.278246282493413	0.428913206709354	0.350336403420429	0.318308823826346	0.295046551230648	2.94250499505651	5.7606383061778	1.67904605709296	0.286678765593386
"88"	88	0.183361766720312	0.212804180129882	0.121011583790307	0.148244622181314	0.403489594513831	0.355446777388484	0.215772827698852	0.183531175405061	0.183338957327626	0.208333569187629	4.33076547748295	5.80426616342746	-2.69519481601253	-3.48094616096174
"89"	89	0.260751588671235	0.340978991692633	0.290069007015002	0.23764387749542	0.233334814091845	0.408333364953701	0.362500000816191	0.195833333344425	0.0958333333335487	0.220833333333338	2.07806276102869	1.80046800270639	4.48020289900377	3.95144004003168
"90"	90	0.263833321016097	0.319917182084995	0.354354231007464	0.36503135713181	0.240957658542758	0.32671066738369	0.16939032969439	0.376828064257353	0.20569701416074	0.19989705631822	3.441776026766	4.31003341530615	-4.35484876373349	-0.608052899747308
"91"	91	0.265957906799878	0.354215740644809	0.49540593240335	0.256009054768243	0.583110992433006	0.421256680782701	0.306619622246949	0.284820886222206	0.338934502682043	0.308654272711845	5.76684868647473	6.51484347786601	6.81387838910757	-0.111753389687522
"92"	92	0.462586484382037	0.294738143455123	0.31252903157403	0.276454180685815	0.164718306365142	0.449440627359795	0.312878208775066	0.237778161059944	0.17922685756516	0.300011275227529	2.27828936038149	0.383704981570433	1.31400109254967	-2.36755311815581
"93"	93	0.0626966456057749	0.155122951474222	0.241851165639758	0.15961341482584	0.279586199506815	0.371811316303578	0.319876055718676	0.288359562151669	0.224328944785546	0.229528748103698	6.08586762907329	6.19228551229083	1.36135784207584	11.0313116851363
"94"	94	0.300065949297555	0.246747934936955	0.31129047911852	0.515856699415185	0.17592476999545	0.212908723517496	0.216844791313141	0.279168170812526	0.375000106167803	0.125000041291029	4.14385017479163	-0.492361810811665	2.80512911204534	6.79687754885758
"95"	95	0.270833333306565	0.200000439043671	0.250068595355205	0.289831251006678	0.313735505103323	0.353206879838356	0.0730361206626855	0.216687401755357	0.345833309111413	0.108333335445894	5.94998023265989	4.13191909122172	-4.67295079861722	-6.43843486582331
"96"	96	0.322799845430003	0.237245826897637	0.319830289051813	0.220844948637806	0.304221843981363	0.163055671206621	0.196810688534293	0.21276227623212	0.387542505149108	0.112518443494644	2.29114941759296	1.33801570428779	-1.24055127037682	6.93898311287482
"97"	97	0.315108948978195	0.280305346326645	0.294708881255645	0.195783690094016	0.526778415461026	0.334267054501416	0.29349193261541	0.27815130000895	0.321530389462296	0.275031487625872	5.66787543373829	2.94366272214716	1.59060043951271	1.11189090424731
"98"	98	0.360539025254202	0.308358777656594	0.258774609852513	0.255017953012814	0.253628145488815	0.334222824626599	0.32945524203715	0.0250089684715829	0.241666788815865	0.41666667204739	4.79797021347594	0.249457106023621	-3.24020460966686	6.37080652383028
"99"	99	0.365333088115638	0.417766631406534	0.274671907055418	0.141746231779546	0.300002441811361	0.3375000856519	0.312500002628862	0.345833333403934	0.112500000001857	0.225000000000066	2.52178592051468	1.50931929587337	11.1817298774508	-3.48374035986942
"100"	100	0.394661144196705	0.422379194729146	0.222029232815755	0.277474786018266	0.472574764985611	0.231640347466716	0.388428544728377	0.375444596325269	0.152048018288749	0.355345979057686	1.81398948551122	4.66955051709722	-2.561208229221	-0.302783400020091
"101"	101	0.34293439607214	0.1399611156239	0.396952447375624	0.42017141746178	0.324422885253411	0.188436321271115	0.357443257813911	0.292546235048933	0.381205894910209	0.193136705838791	0.777626826371571	1.07155406409587	-0.139955792204104	10.3196483138324
"102"	102	0.196629986715629	0.231894604300634	0.137197003944821	0.220835814016158	0.329178814755058	0.233341329655575	0.279168772022504	0.195834109371566	0.191666841798225	0.300000065322046	2.56782873493846	-1.97135555133853	8.30404281709236	1.33451487772997
"103"	103	0.41598927978706	0.205081840763238	0.293357078954062	0.432342220157815	0.342140443849941	0.472141208549305	0.0934992731100537	0.0814991801855822	0.276021825615981	0.350169508443321	3.96812156393663	0.939890450589654	1.19203320988586	-2.48947486165612
"104"	104	0.204167042925233	0.370961963901131	0.309111938983721	0.195006516563699	0.388635583153831	0.369466173000713	0.287500018421927	0.28392835580861	0.395854487269063	0.30416749707596	6.28999435403972	3.67047192171569	3.40027769653208	5.20370917882415
"105"	105	0.330881455017746	0.279083471839158	0.231330518754794	0.346419949775688	0.293818762092492	0.348396714760427	0.183315896001791	0.37398703311098	0.179286039218029	0.289871962431204	0.438396192449137	0.142200272211562	3.7772050685191	-0.500951952580201
"106"	106	0.395834279364363	0.158451547353819	0.425613720700657	0.325193047372278	0.402492020401613	0.262736232101918	0.200006360493993	0.162500118471233	0.375000003055329	0.379166666698282	3.22231089474768	4.20598354277417	7.50043262133697	3.98320553980438
"107"	107	0.197618449902813	0.446837420077885	0.314778772362506	0.324719121681549	0.205769088900893	0.147386108838075	0.162910070821996	0.520872911649639	0.350001188953928	0.22083369763396	1.58886379531851	3.80571980347972	3.07330507836559	-2.28148274571905
"108"	108	0.326105857626691	0.351083484907292	0.203875002456142	0.211429532371819	0.272583734574229	0.410921663015406	0.330557112768423	0.205501230266517	0.355788204969853	0.126984604958997	0.222714683251946	6.31872293679256	-0.502257355015785	2.41590370953252
"109"	109	0.585970496057789	0.364945432491166	0.296756994040366	0.457738263339968	0.240648315119547	0.11193450526075	0.222300359096486	0.308358873090546	0.275002013962494	0.25416678540511	5.12364210924836	1.49833302954464	-3.09725917738396	-1.85387269787196
"110"	110	0.104166698806136	0.208335562140146	0.258519893081989	0.473881092964193	0.338279520812232	0.194851310426815	0.227826207290352	0.304274218518916	0.0791714132644622	0.408333395291631	3.85430441881987	5.62397948234608	8.73638528443764	3.38322098827448
"111"	111	0.238668971637178	0.303809795255574	0.366933106584636	0.261513297707895	0.254623038685633	0.345237931628773	0.367160521464292	0.324662478960606	0.214937695305781	0.237026862013482	7.50901395708327	2.94506036523131	-1.02222509383637	3.31820989801002
"112"	112	0.263254691528385	0.287946472936963	0.263645370518674	0.324215903404912	0.304893656399564	0.122394293286967	0.279781464140014	0.400847778308617	0.157870269031342	0.30910683902919	7.11191508801274	2.19291788859885	-2.16296482308669	-1.71260415002237
"113"	113	0.265220262822385	0.563629340571407	0.420638136343986	0.451832031381567	0.329673834151453	0.405296767234387	0.326328194469879	0.186763532396177	0.196765641107231	0.220422979933752	4.45928859108794	2.15238009944274	-0.538509748180096	1.87402381240666
"114"	114	0.283338838707332	0.238002122157646	0.210578758156394	0.405065932179719	0.395981206169176	0.271740200104152	0.166735139047066	0.416667509323916	0.308333364300448	0.304166667372706	4.36803903030346	3.68069412470857	-3.37219393259971	-4.1832269886369
"115"	115	0.248109562726329	0.412323371382519	0.269752262409645	0.354588008228334	0.484440768647064	0.568489878667882	0.314396439783561	0.394321644733534	0.323230975216783	0.353871986348407	5.12010833124223	1.29903653744641	0.437394133410886	0.657507365925488
