"instance"	"R1"	"R2"	"R3"	"R4"	"R5"	"R6"	"R7"	"R8"	"R9"	"R10"	"state_Shift..dimension.1."	"state_Shift..dimension.2."	"state_Slope..dimension.1."	"state_Slope..dimension.2."
"25"	25	0.220219900737039	0.440109939371074	0.359371472450497	0.313390689925393	0.389208352964439	0.212644380181859	0.229192932377284	0.358334512740666	0.395833601427993	0.125000006018883	2.46427654267815	2.62181736769228	6.35718727281899	2.29236139533991
"26"	26	0.254218728829857	0.142077744443337	0.242277833145893	0.230991974319778	0.281101060234949	0.268136720862951	0.241689040096167	0.154364128341453	0.258367293682982	0.270837589225972	3.42963439409649	4.9245666368857	-6.79495195210678	2.30010907531312
"27"	27	0.274735669334753	0.264102670522894	0.292035212088554	0.222837828817395	0.240423897889357	0.429992866772876	0.344902126939759	0.255586578993216	0.431140438764546	0.406028479185607	2.54975802646296	7.06256697146477	1.80844100595098	0.944898228230437
"28"	28	0.293538012215101	0.376544760788709	0.374974271900269	0.434380620795604	0.260343902686887	0.249179110923684	0.218348701640839	0.259226390749311	0.226265492574275	0.121043062635435	3.94764695774875	-0.0180125858617739	-0.733427383488721	4.46837324809471
"29"	29	0.514929326220506	0.5185728229302	0.347648960079481	0.411913952845441	0.483445790772702	0.407851066384936	0.453028476898436	0.373545639792448	0.380102470778642	0.323332061404326	3.2400019604622	1.64627959296507	-0.188264615182371	2.20567961353232
"30"	30	0.275274922392446	0.252490647782211	0.329903066838797	0.309164347126842	0.214688821840773	0.208090716717589	0.471024430734947	0.164622419468476	0.201917721590555	0.216769379526725	6.78373521517503	2.31972320651228	2.31324760832011	5.11019335213886
"31"	31	0.241666679947712	0.212502587242612	0.183720172988974	0.196563038493761	0.250574748270267	0.371311209262026	0.241667775540729	0.320833341231873	0.170833333506198	0.245833333333333	4.50112775223195	5.3062095539147	4.73793468931355	9.51329710834734
"32"	32	0.249840146273568	0.284543663871309	0.337537040027571	0.25756401693961	0.361377379744322	0.271567575313216	0.153322904525806	0.221553097710992	0.391755440692284	0.283377091681576	2.69353190030721	3.37928883138522	8.64088234978544	-1.40084563211762
"33"	33	0.19254617463645	0.199656892157955	0.200142192972345	0.45567465474469	0.298853683786739	0.317788090346302	0.24063608182012	0.384680640094237	0.235779900385822	0.280842271767907	8.30639332756998	6.1543753936129	7.66422976655164	1.18688600311202
"34"	34	0.498315736424903	0.262137714225213	0.350750802462078	0.301863258571431	0.4021584423014	0.346522532111731	0.436819171888192	0.316232357837864	0.406836621999856	0.51440710560209	3.54698267380221	8.47289798593423	-5.60494971182767	-0.1947238671229
"35"	35	0.412787892435935	0.333715865644786	0.324930508755817	0.370830228547965	0.287721085288074	0.3426497266842	0.163142616190216	0.34450796790602	0.482390551590933	0.458943097370995	8.68234171296275	3.51787579350149	-2.00382360979926	0.0027439349115046
"36"	36	0.395833333333333	0.154166666666873	0.320833333344946	0.420885952533269	0.204179495378972	0.27198914396613	0.230998614360031	0.362504202773943	0.191666670722485	0.345833333336645	4.00993259944548	6.40002936371386	13.7841772618662	7.11041312818081
"37"	37	0.196293632694584	0.252543282901225	0.241743251778853	0.281588460495179	0.284116468816098	0.12228592464181	0.450057853820258	0.387506836793962	0.279168656801153	0.229166850320052	5.12542969751179	1.45543685289303	3.98985914789258	-1.66106737894323
"38"	38	0.200038162378788	0.308681596693122	0.234700528474331	0.39770647201776	0.373824122608983	0.216275133412879	0.250993953565081	0.0459805396929477	0.141673904555511	0.470833628312608	4.467784482375	5.43097305738589	-2.70494654943288	-3.08343305538511
"39"	39	0.191750962656913	0.413555797882916	0.274528466888568	0.225647045891118	0.266842416664591	0.325577792650387	0.412120499662572	0.271127493759907	0.301819710228817	0.227283664295953	6.58823010991991	3.05242086943911	1.35845162986445	6.04768986318701
"40"	40	0.19166735370887	0.24602978300061	0.424469116094161	0.221688106460336	0.362556849760133	0.175000070891427	0.291666666876793	0.2208333333334	0.170833333333335	0.345833333333333	3.21403437993319	3.36906293080075	6.38827529627914	-5.88321344554369
"41"	41	0.191670091619513	0.150187610013034	0.236045089407264	0.428793842678325	0.360178729234219	0.250034934378785	0.433334436187101	0.370833345174775	0.283333333440133	0.325000000001962	3.37665349666104	3.81699203473452	7.49597871597948	-4.1975806399746
"42"	42	0.207530034004341	0.413927100668414	0.418927003660117	0.455638684688555	0.276473362092593	0.424518844751265	0.265154803465138	0.309025006072451	0.33456126754436	0.250320707000189	3.46310615023888	3.26422120090414	1.0810847412013	1.4636998912876
"43"	43	0.171514896032428	0.108198682467682	0.353038147145041	0.251616653856403	0.29017014656546	0.191278142031222	0.254140339022577	0.133339157252401	0.125000171353372	0.283333337552237	4.90522725965449	3.10487365617963	3.56011110444159	3.19369403907567
"44"	44	0.329440039829568	0.281478298878909	0.319883444723196	0.312665551203972	0.489496195094026	0.404870446986058	0.231094746469203	0.343951381510302	0.267958152148737	0.337768358858557	4.93100601605205	5.34221867686598	4.82015553063069	-1.67833506459476
"45"	45	0.51566737158461	0.410353009256408	0.34806549172764	0.23607100592667	0.262953886104687	0.350533731666069	0.287712865877938	0.323372365133325	0.40519592439579	0.301332935615769	0.7466299667316	5.61396014953037	2.02104781361598	0.0182439015399052
"46"	46	0.170833333872889	0.229166721385314	0.325006072953024	0.251253529893491	0.172008579294466	0.354500657777935	0.221711336628152	0.175008016045667	0.379166669095504	0.312500000052174	5.27609153629536	6.38222423781488	4.78351688692679	6.94592002967364
"47"	47	0.320922886916992	0.392030354371653	0.258128081060007	0.184361843763529	0.0671355820384455	0.225083921285032	0.150004822416054	0.145834111966356	0.104166774434146	0.250000003255961	2.14904517968475	2.17882001762412	2.25777882123728	3.78524083027724
"48"	48	0.191686549034084	0.346076117625838	0.193559188987067	0.248702453419072	0.172276413230303	0.17922975074689	0.487500001633423	0.12916667840974	0.329166667226821	0.108333333339158	4.5976075804581	3.58210381821454	7.17487467411243	-3.80399927030559
"49"	49	0.300805484941229	0.279082511898771	0.262234771407268	0.291795911296452	0.266767323396358	0.257376887563002	0.248981793629174	0.375447263995896	0.163040705520104	0.291780012238092	6.78729530690731	4.98598212648138	4.7877192001963	-1.62919595702301
"50"	50	0.145436391602742	0.405186188719936	0.359028301470675	0.234918027372739	0.385862589931652	0.337443724658554	0.152447870593368	0.140370236048226	0.375026923765234	0.189671223084594	5.05205623111048	0.677239309205151	-1.14370358005239	5.4872551891868
"51"	51	0.179166681190834	0.179188455995627	0.328012665903332	0.395491912219857	0.233586832818791	0.23750013388268	0.250000002950374	0.350000000001675	0.216666666666693	0.220833333333333	3.77028368691959	3.75444176533762	5.83501851572527	7.51184147271508
"52"	52	0.40178267241818	0.283566287288335	0.485854674483323	0.421234446186742	0.373669033769903	0.433891460832985	0.347075182544921	0.134730493879754	0.086542963897558	0.29286948813183	4.34756014931522	2.21846796132748	2.48964537867473	0.722369479685378
"53"	53	0.379166577697996	0.412702683258762	0.501173008247092	0.433588708737723	0.306715192760841	0.302095575810595	0.250765467613401	0.265484716388416	0.198399703025686	0.0710681512695766	3.14281116813955	7.24881162851977	5.78404338949057	2.45206306536838
"54"	54	0.379859385726657	0.16968964024423	0.416543691595332	0.254757411279893	0.154330945774218	0.320846814842837	0.191666872742158	0.129166675200842	0.312500000292909	0.287500000003989	3.27614623768791	1.34889400349148	3.71824725058601	6.80807578540373
"55"	55	0.282658698433529	0.232710282112381	0.403277090350512	0.389697104356086	0.378561416231672	0.34378680295179	0.175327651069986	0.133487260541774	0.222283480718433	0.218705649917978	3.43530641771571	5.28780924519195	-2.33673769173758	1.11920801659693
"56"	56	0.436983717843148	0.311102572102364	0.362471951548922	0.482942424375477	0.453902925127158	0.261997623777075	0.425000001478291	0.338672884204936	0.471976719406333	0.371468378609592	3.96809483797155	2.72844219260058	5.89765705045111	0.0650929509100002
"57"	57	0.237950106085056	0.369542433821785	0.379675469329841	0.2554773218659	0.250393010025744	0.241884181700845	0.279169854236418	0.241666676074222	0.287500000097302	0.170833333334771	4.70706833523059	2.78558304163898	4.91688567385848	4.08823876094172
"58"	58	0.17083475344619	0.179231194211425	0.154528962916683	0.507101063044437	0.342983287120728	0.347992959215175	0.183460647898505	0.191673790813592	0.183333520274951	0.337500009265778	3.99967270052872	4.65245211381557	4.93741119513501	3.35274311397747
"59"	59	0.382942480224808	0.351074220893319	0.368428579872274	0.330583413012837	0.29500900722261	0.123120522248125	0.23749718540305	0.315461724875458	0.334020915846073	0.281351288294906	2.82396167316172	3.69717021594422	0.644492221550162	4.93855080024447
"60"	60	0.190743276072496	0.300441064257006	0.459281155052895	0.482286277666512	0.388900477354599	0.390297677906111	0.257401470201395	0.175765648941875	0.384329115369746	0.209738478544529	4.42780244254652	3.50659264023622	1.31515976222958	-0.93306069677437
"61"	61	0.218850708015974	0.271149727671376	0.152987470300773	0.233871129176791	0.312522098760096	0.383333395523018	0.0875000010848288	0.200000000010686	0.216666666666806	0.191666666666673	2.68613198072032	1.73307421885781	4.41289529230958	-4.78274422609401
"62"	62	0.261554013250427	0.350047058448964	0.362500184716825	0.125000001167644	0.183333333343059	0.137500000000027	0.258333333333334	0.254166666666667	0.170833333333333	0.104166666666667	0.988108187972702	-0.0288603358156383	8.23103389974034	4.91715865551202
"63"	63	0.301542365425928	0.206337970959477	0.291826649582784	0.282698574538097	0.360620013510502	0.208190044871257	0.353360136447289	0.330780372237004	0.206367701508915	0.399608225702596	5.27780348295252	4.46892804950356	1.24049036411246	-3.86012073716111
"64"	64	0.531635859052926	0.405247659753555	0.445383138532757	0.571879309569648	0.440696545078206	0.379115669412008	0.512399050844481	0.434433479931396	0.336851183267515	0.338431069335403	5.17712307950985	1.73539605224718	-0.274637761601562	0.586320785337271
"65"	65	0.463801766016353	0.444974866766831	0.454040036414503	0.365132437779801	0.433617374129726	0.347217034514234	0.2181369351304	0.202722075668663	0.22700552033447	0.179718673881025	2.28234523241313	1.92103239678505	-0.344445318881999	0.581519866440465
"66"	66	0.423409749967953	0.411830564814057	0.400226194541889	0.516727060766244	0.445752071427943	0.400014098929997	0.35484673722719	0.193262098507901	0.238750372360392	0.245417385844787	3.55463126650583	3.61223465366167	-0.337066352456678	-0.503643919235047
"67"	67	0.322583576168536	0.392670510665606	0.313208399122592	0.131990097511955	0.332099672334947	0.310758990158141	0.209065270565868	0.329225585583746	0.192677188543864	0.258637999074663	3.19073038578165	6.65940945427396	1.12177985128033	2.74377177401486
"68"	68	0.350737807142126	0.328232155778525	0.370507348773195	0.382868144200867	0.304325868558937	0.326732484305883	0.258736087765029	0.334311947080457	0.127755977670515	0.117622711490846	5.50035871476422	1.84412175716428	-4.37503132273752	-0.359837803577712
"69"	69	0.264096057423904	0.300876003221635	0.204762256353066	0.361035526816867	0.209514017207845	0.14601363608486	0.220836273325303	0.316666357834814	0.412499805363129	0.17916674333294	1.88431583212834	1.25921233030571	1.84796610757802	-7.17048794054474
"70"	70	0.226088694022722	0.351343892268801	0.136511931572966	0.408594525482175	0.139596129505161	0.400000038213238	0.229166666713186	0.266666666668792	0.212500000000005	0.154166666666667	4.70308918194863	2.30572869927319	12.332911756135	-4.6397852444049
"71"	71	0.366628002601925	0.425034290200746	0.296886957104691	0.217849135526465	0.32829480421947	0.225561771021132	0.308339378402667	0.191666802216476	0.245833336084981	0.225000000035177	0.465676780920646	4.4042672755913	-10.8122251762083	4.16540368272228
"72"	72	0.463403142157606	0.391617857047803	0.522135902031141	0.460602428935512	0.33362609441013	0.387729823503962	0.402958303850657	0.371431084490444	0.249338544745862	0.365830325333288	3.13350548997142	0.405137876081371	-0.151608273735921	-0.356559589811289
"73"	73	0.162523856958644	0.275309868408261	0.156124269876002	0.278038891189319	0.378390571594231	0.318213258668591	0.199100646962579	0.141165344854918	0.200134712245543	0.3000157178111	5.72197881222627	5.29162003734989	2.01598344450826	9.47981426999473
"74"	74	0.10477787401696	0.4423720140905	0.211876486488948	0.226830538837699	0.309449081361033	0.216808241190658	0.266669481628478	0.383333339723259	0.0833333395993965	0.175000000266694	3.46960029902047	-0.93044392016981	3.19762508355929	3.42990055749456
"75"	75	0.380193658976852	0.300739413350219	0.413093788722036	0.400214940690176	0.324452726291243	0.179885141788907	0.199758556710071	0.287894783799779	0.374991791278503	0.283346232704534	3.17098184841609	3.77087543374915	-1.44559450624004	3.64165991684467
"76"	76	0.356068815681176	0.453011330934815	0.553884757059351	0.474771479338556	0.426594642867069	0.33986374241569	0.175095592378391	0.284568847697356	0.365954996317163	0.277808503215212	3.86899251982099	2.56240809811519	0.0140151672999878	0.943076765903418
"77"	77	0.433364284472855	0.129276782669567	0.250642076153793	0.291496640760099	0.377628831675674	0.194361952589811	0.283530284364015	0.325000936278619	0.41250009454216	0.279166672394491	4.60797601400814	-0.23720035078244	3.20917593161521	7.41920537379076
"78"	78	0.243456974329803	0.15136008548521	0.285182917731314	0.289449385117457	0.272620024910739	0.237528996038094	0.225000561767949	0.379166668879375	0.220833333451907	0.120833333334323	3.93655779020094	0.979136194003976	4.36680198472619	-4.56325801686178
"79"	79	0.242264717099521	0.216349770704594	0.242639573436554	0.268973311473177	0.246177473489162	0.353675460371376	0.170633868941963	0.238022999595981	0.316717045129199	0.300008071635301	5.63623597044177	4.47914849009151	4.57351496418855	-1.98612182707026
"80"	80	0.229207916386883	0.325036114071226	0.217819218672892	0.249418549684521	0.318468321187242	0.264313697261529	0.383991601259609	0.335567553483117	0.16980115695368	0.149455651185004	6.8278231787942	8.72740161500246	1.55300474638465	-1.90157608847797
"81"	81	0.383592882446789	0.375779267428794	0.239366703009092	0.514959426132253	0.253571344064337	0.349456200530739	0.15423557695288	0.227428558837578	0.276494389787482	0.337977942227905	2.15379242096516	3.9547689308316	-0.791008721216337	11.4373507279438
"82"	82	0.25802339912177	0.29997877845855	0.314619775990479	0.499134380271662	0.470475076910563	0.294649011912089	0.262471238626266	0.198198927223422	0.303219034003875	0.169199154115888	3.32110615831961	4.31094272396113	-0.402270411756122	-6.13055608603228
"83"	83	0.297187466696385	0.318930922429292	0.27379416181588	0.443649490349901	0.394607469797739	0.388396863587346	0.367016592017667	0.2077724231153	0.394661591443964	0.154798353579752	1.93256163749472	5.62366874661404	-0.90277983169008	1.55372071789479
"84"	84	0.418792714950135	0.377231113035526	0.265870339144877	0.170707223180431	0.267525372403135	0.240279724345142	0.229840972822089	0.271090841848049	0.28336742250178	0.220841933027689	0.426880975378918	2.26388889779358	1.41543766929907	-1.39760929096692
"85"	85	0.337504956827823	0.362739148772235	0.233027351707168	0.260826656186516	0.330840470997206	0.417389040740666	0.358413709323557	0.216667884424199	0.308333435735026	0.308333335001892	3.33712755871825	4.38341143804002	7.80984532417088	3.36317134739029
"86"	86	0.175000141727903	0.262507070118905	0.26684063779198	0.25741145426463	0.431183401257844	0.423393919409103	0.158874979504954	0.324952039292379	0.125013002012648	0.187500636006405	4.17968958623288	5.66397609816779	-7.57547726450173	3.09772455476123
"87"	87	0.403294763575969	0.295943903435337	0.462591639872589	0.586666041561796	0.325178354019314	0.278759326771176	0.294213390137537	0.243200894912441	0.298576809056429	0.284588914709821	2.94250499505651	5.7606383061778	1.67904605709296	0.286678765593386
"88"	88	0.27086966326232	0.117320563991721	0.265855637592183	0.324948128327045	0.321763276753778	0.287995760448534	0.23031724991612	0.246064500539636	0.291673210450682	0.254166929046727	4.33076547748295	5.80426616342746	-2.69519481601253	-3.48094616096174
"89"	89	0.326403878772917	0.458530224832525	0.231984299600713	0.145969709768224	0.341668173224945	0.295833376427827	0.170833334063149	0.350000000014041	0.300000000000106	0.16666666666667	2.07806276102869	1.80046800270639	4.48020289900377	3.95144004003168
"90"	90	0.11894828271336	0.203241514052585	0.28058251813892	0.434220687708881	0.55709444942503	0.357336263017404	0.195658944942485	0.285161398610112	0.282806069509047	0.417270822685348	3.441776026766	4.31003341530615	-4.35484876373349	-0.608052899747308
"91"	91	0.360874857822184	0.483235185383465	0.343963703381426	0.406387846127198	0.383407616623522	0.388768937715689	0.309434584537869	0.251433848621688	0.215664718040314	0.333652886398793	5.76684868647473	6.51484347786601	6.81387838910757	-0.111753389687522
"92"	92	0.407813771304562	0.362237497034465	0.247671972963158	0.238621309814435	0.408343392985656	0.250467321765945	0.163054628296784	0.291720945273213	0.258329685992143	0.195842647679511	2.27828936038149	0.383704981570433	1.31400109254967	-2.36755311815581
"93"	93	0.241826441221359	0.350669399365289	0.238314805606778	0.431952814265106	0.24046840574234	0.36622911857838	0.194789153149903	0.128103228528083	0.154888752928378	0.28514374051849	6.08586762907329	6.19228551229083	1.36135784207584	11.0313116851363
"94"	94	0.258357470789881	0.279502034002473	0.212420506387346	0.258216502924145	0.165501018682043	0.26843780190915	0.17096174877614	0.441670427031316	0.350000485338529	0.158333354437637	4.14385017479163	-0.492361810811665	2.80512911204534	6.79687754885758
"95"	95	0.312500000759821	0.258333989731393	0.262841801914224	0.284108994429129	0.243103826531583	0.354562874833427	0.341942020718321	0.366669258561285	0.324999967704102	0.166666668024741	5.94998023265989	4.13191909122172	-4.67295079861722	-6.43843486582331
"96"	96	0.397373604169617	0.25527489703057	0.215326759659132	0.32561349071014	0.310066212775952	0.324751455901411	0.405252616889956	0.171190029009016	0.29172435222617	0.108365829014372	2.29114941759296	1.33801570428779	-1.24055127037682	6.93898311287482
"97"	97	0.205495535666703	0.225170763569231	0.431943907134653	0.328229357216997	0.327638634053054	0.383937580448155	0.201436861620264	0.374332087981101	0.218294925088219	0.183757222527344	5.66787543373829	2.94366272214716	1.59060043951271	1.11189090424731
"98"	98	0.359997683324898	0.116722962149464	0.100992860255574	0.295358467542392	0.352981920075344	0.239992655304486	0.30844279295662	0.291676415005344	0.25416727741266	0.404166660688085	4.79797021347594	0.249457106023621	-3.24020460966686	6.37080652383028
"99"	99	0.249502359650697	0.439269483187938	0.203338993663163	0.216746225139938	0.125001918566078	0.208333408278746	0.2333333361265	0.241666666737267	0.129166666669143	0.387500000000071	2.52178592051468	1.50931929587337	11.1817298774508	-3.48374035986942
"100"	100	0.411332641890463	0.504720336289288	0.459165906710382	0.311462460176585	0.410071932039119	0.287718937397387	0.351856398316827	0.330764076955403	0.32956214556557	0.345707587603698	1.81398948551122	4.66955051709722	-2.561208229221	-0.302783400020091
"101"	101	0.38387265888783	0.29024703193982	0.298501373914576	0.320868819049212	0.356475125653023	0.367602987937782	0.329507597470641	0.283362230238916	0.127433583289052	0.372303372505457	0.777626826371571	1.07155406409587	-0.139955792204104	10.3196483138324
"102"	102	0.165332968256215	0.391786552760725	0.254526846174387	0.287582861458054	0.200033406941545	0.225013593747758	0.216668982558087	0.308334275665473	0.266666798015336	0.212500015369893	2.56782873493846	-1.97135555133853	8.30404281709236	1.33451487772997
"103"	103	0.41257826133275	0.47673795654488	0.30887985706392	0.358628083400181	0.354038411639699	0.33991831188917	0.17463349974482	0.321635926480087	0.225712181696938	0.125291931213874	3.96812156393663	0.939890450589654	1.19203320988586	-2.48947486165612
"104"	104	0.154167008518016	0.458433993696696	0.410740949867909	0.348572679994266	0.151051983452299	0.241698867212986	0.312128523512226	0.0967630558720468	0.279195286697483	0.308334454385879	6.28999435403972	3.67047192171569	3.40027769653208	5.20370917882415
"105"	105	0.443938541470092	0.264703677944565	0.224895176773729	0.529850701880917	0.240594056468271	0.261856810375445	0.369769870001673	0.268544029432061	0.246731985742518	0.244275825340991	0.438396192449137	0.142200272211562	3.7772050685191	-0.500951952580201
"106"	106	0.387501503410844	0.17509499297603	0.279730602616023	0.429382831253052	0.409256760721841	0.166955394834942	0.354165688129237	0.266666812477415	0.279166669721996	0.325000000009485	3.22231089474768	4.20598354277417	7.50043262133697	3.98320553980438
"107"	107	0.3519905739964	0.284625793263683	0.366930526258192	0.413632534286022	0.24141703694885	0.254832195723779	0.171083944224571	0.362527938566827	0.408334760121988	0.183333819065574	1.58886379531851	3.80571980347972	3.07330507836559	-2.28148274571905
"108"	108	0.297166434858497	0.37178662892032	0.531217603098791	0.237100242099378	0.154098108855947	0.342923743725786	0.358644164356907	0.360639046199594	0.156697115545958	0.252076021847409	0.222714683251946	6.31872293679256	-0.502257355015785	2.41590370953252
"109"	109	0.217837869838547	0.297617630506378	0.19101900951394	0.267083326650738	0.260654477554484	0.327453702915317	0.142835333831406	0.329210986311311	0.245835805314496	0.279166787218846	5.12364210924836	1.49833302954464	-3.09725917738396	-1.85387269787196
"110"	110	0.179166747005255	0.404167614629784	0.287592981775352	0.279091230666601	0.376905364769244	0.287555056032024	0.372319081247036	0.350139817407924	0.31667031789574	0.391666716233305	3.85430441881987	5.62397948234608	8.73638528443764	3.38322098827448
"111"	111	0.280170486523001	0.270526057810403	0.503834060281834	0.101923100606525	0.244448512150214	0.250191127253548	0.211292438558737	0.387500039359219	0.33516160539488	0.417792701123518	7.50901395708327	2.94506036523131	-1.02222509383637	3.31820989801002
"112"	112	0.244539933182152	0.381056836900139	0.321890292308963	0.245868159051213	0.187768775858296	0.2501502497927	0.357188827536042	0.297720530354234	0.161444467659456	0.213224975816636	7.11191508801274	2.19291788859885	-2.16296482308669	-1.71260415002237
"113"	113	0.297715860608307	0.450755546690515	0.460849580065322	0.33978482237333	0.517558192743792	0.278485183868703	0.284095963879018	0.289682617261902	0.240603804102177	0.523193892435622	4.45928859108794	2.15238009944274	-0.538509748180096	1.87402381240666
"114"	114	0.170840794087893	0.183655023585358	0.33022687578275	0.412174214372922	0.272083283849718	0.263845114500103	0.187533378317564	0.350001504508022	0.137500024773692	0.358333333193911	4.36803903030346	3.68069412470857	-3.37219393259971	-4.1832269886369
"115"	115	0.416761371581869	0.398632771839233	0.474661488138655	0.48251967802514	0.495285381279172	0.32295262328237	0.356150229048562	0.326455309303544	0.215931247660443	0.151729391318226	5.12010833124223	1.29903653744641	0.437394133410886	0.657507365925488
