"instance"	"DN_HistogramMode_5"	"DN_HistogramMode_10"	"CO_f1ecac"	"CO_FirstMin_ac"	"CO_HistogramAMI_even_2_5"	"CO_trev_1_num"	"MD_hrv_classic_pnn40"	"SB_BinaryStats_mean_longstretch1"	"SB_TransitionMatrix_3ac_sumdiagcov"	"PD_PeriodicityWang_th0_01"	"CO_Embed2_Dist_tau_d_expfit_meandiff"	"IN_AutoMutualInfoStats_40_gaussian_fmmi"	"FC_LocalSimple_mean1_tauresrat"	"DN_OutlierInclude_p_001_mdrmd"	"DN_OutlierInclude_n_001_mdrmd"	"SP_Summaries_welch_rect_area_5_1"	"SB_BinaryStats_diff_longstretch0"	"SB_MotifThree_quantile_hh"	"SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1"	"SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1"	"SP_Summaries_welch_rect_centroid"	"FC_LocalSimple_mean3_stderr"	"DN_Mean"	"DN_Spread_Std"	"state_Shift..dimension.1."	"state_Shift..dimension.2."	"state_Slope..dimension.1."	"state_Slope..dimension.2."
"11"	11	-0.116333194452023	-1.02327519525755	1	2	0.562335144618808	-0.101045031914467	1	3	0.0452674897119342	0	0.31979637971038	2	1	0	0	6.93334779979405e-34	3	1.67698777432242	0	0	1.96349540849375	1.11697212121543	3.71924713249427e-16	1	0.596981515558794	5.71391487286792	4.30133835305121	7.85186692527831
"12"	12	-0.104499087764352	0.0655978164983102	1	2	0.908908734898781	1.11405710920626	1	3	0.0123456790123457	2	0.299734653500624	3	1	0.4	0.6	7.70371977754894e-35	3	2.04319187054512	0	0	1.96349540849375	1.34163932108403	-2.1094237467878e-16	1	2.80524002419803	3.26360257120871	-3.10294315827269	-2.61036131100745
"13"	13	0.995414563294625	1.14810774128712	2	4	1.14760154800934	-0.467158482760301	1	5	0.111111111111111	0	0.18417838629084	1	0.666666666666667	-0.2	0.7	0	4	1.88915916375402	0	0	0.7853981633975	1.14593770793004	3.71924713249427e-16	1	3.22062914199467	2.46456819565371	0.843284894449825	0.479838104450196
"14"	14	-0.936431388976728	-0.457299177429941	2	5	0.97431475286935	-0.628797878953335	1	5	0.111111111111111	2	0.204447323774117	2	0.333333333333333	-0.4	0.6	4.81482486096809e-34	5	1.88915916375402	0	0	0.7853981633975	1.02298779065969	-6.32827124036339e-16	1	1.78973335013568	2.8744386018836	-1.0745283478797	-1.70538724337387
"15"	15	0.00886986040646953	0.183749776079832	1	2	0.488276443017996	-1.61912553815957	0.888888888888889	4	0.104166666666667	0	0.359091758021689	2	0.5	-0.1	0.7	1.23259516440783e-33	3	2.04319187054512	0	0	1.570796326795	1.37376440733222	7.99360577730113e-16	1	1.84361350755689	3.04933079832774	-5.67010753556831	-0.450081132572925
"16"	16	-0.0683758169931772	-0.476955591127616	1	1	0.670215921788226	-2.02466860303895	1	3	0.0329218106995885	0	0.324327027679556	1	1	0.2	0.2	3.08148791101958e-34	2	1.73512645696292	0	0	1.96349540849375	1.14186013451426	-1.77635683940025e-16	1	7.87332235801051	5.5283448630853	-3.66520243905122	3.24953799891535
"17"	17	0.0699803103056741	0.330960190610335	1	1	0.97431475286935	0.95153873675841	1	3	0.0329218106995885	0	0.332703065421044	5	1	-0.4	-0.6	1.23259516440783e-33	2	1.73512645696292	0	0	2.74889357189125	0.90229254283232	-2.6853519408121e-16	1	3.73259635600841	6.7277129432595	1.42873175388522	4.45763576576185
"18"	18	0.870147069506085	0.729292509938456	1	2	1.08219553003877	-2.76973870458972	0.888888888888889	3	0.0329218106995885	0	0.289429703606047	2	1	0	0.4	3.08148791101958e-34	3	1.83102048111352	0	0	1.570796326795	1.4771299895005	-1.55431223447522e-16	1	2.48326866056031	4.71734025092282	6.29670746158566	3.8935288489599
"19"	19	-0.334020528075044	-0.334020528075044	1	1	0.49692912664824	-1.82482347556222	1	4	0.111111111111111	0	0.311300573886529	3	0.333333333333333	-0.4	0.3	1.23259516440783e-33	4	1.73512645696292	0	0	1.17809724509625	1.48080170729984	-2.99760216648792e-16	1	3.98790016914552	3.09364269915097	-8.46965835595352	-3.07537541310647
"20"	20	-1.06245367888992	-0.315348860170561	2	3	1.03972077083992	-0.294058082823377	1	5	0.111111111111111	0	0.237819061696234	1	0.333333333333333	0.2	-0.4	0	2	1.88915916375402	0	0	0.7853981633975	1.37914222159994	-3.5527136788005e-16	1	6.69867546145239	6.37917358792228	-0.681477442012095	-1.689023978796
"21"	21	-0.589792248462085	-0.751328749303157	1	2	0.670215921788226	-0.403047386119011	1	2	0.0493827160493827	0	0.31354356133361	2	1	0.6	0.4	0	3	1.67698777432242	0	0	1.570796326795	1.48193580395296	-1.11022302462516e-16	1	2.90974385496697	5.73344727795009	3.04329153527271	5.12130681837962
"22"	22	0.176866617305661	0.0229773585449481	1	4	0.866433975699932	-0.0677019136944163	1	5	0.0416666666666667	0	0.273745134332081	1	0.5	0.2	-0.5	3.08148791101958e-34	3	1.88915916375402	0	0	0.7853981633975	1.31919535544054	-1.15879528195251e-16	1	4.87528436703729	5.71906078222197	0.247231293183634	-1.72111383192055
"23"	23	0.454969453588136	-1.30885338304652	1	1	0.389048349478822	0.0228743787904631	1	3	0.037037037037037	0	0.339721855463377	1	1	0	0.2	3.08148791101958e-34	3	1.73512645696292	0	0	2.3561944901925	1.02981419322149	-2.33146835171283e-16	1	6.18121927601828	2.00893649208778	2.62926646591661	-5.29217029139538
"24"	24	-0.782117610488254	-0.911294039251397	2	3	0.258236313537685	0.183743749247009	1	4	0.111111111111111	0	0.181518571431663	1	0.333333333333333	-0.2	0.5	0	4	1.88915916375402	0	0	0.7853981633975	1.25287470935222	1.11022302462516e-16	1	4.14105386810104	3.09548691573618	4.03945352004406	0.817993742797207
"25"	25	-0.622808824809784	-0.468287513028789	1	2	0.670215921788226	-2.19258154626202	1	3	0.00823045267489712	0	0.294132545437281	3	1	-0.1	0.65	4.93038065763132e-33	2	2.04319187054512	0	0	1.96349540849375	1.0576754496351	4.44089209850063e-17	1	2.46427654267815	2.62181736769228	6.35718727281899	2.29236139533991
"26"	26	-0.384457835882509	-0.0957115097632683	1	1	0.519860385419959	0.214586238427267	1	3	0.0452674897119342	2	0.276839684488613	1	1	-0.3	0.1	3.08148791101958e-34	3	1.67698777432242	0	0	1.96349540849375	0.963753329458848	-6.66133814775094e-17	1	3.42963439409649	4.9245666368857	-6.79495195210678	2.30010907531312
"27"	27	-0.503972461422642	-0.923218136809525	1	1	1.14760154800934	-0.236503386003166	1	2	0.0329218106995885	0	0.296921692619453	2	1	0.4	-0.2	1.23259516440783e-33	2	1.73512645696292	0	0	2.3561944901925	1.2867343795693	-5.55111512312578e-16	1	2.54975802646296	7.06256697146477	1.80844100595098	0.944898228230437
"28"	28	0.874733102280728	0.715345957482135	1	1	0.562335144618808	-1.57360685493353	1	6	0.166666666666667	0	0.287813684137562	2	0.25	-0.1	0.8	3.08148791101958e-34	4	2.04319187054512	0	0	0.7853981633975	1.12655614843106	6.32827124036339e-16	1	3.94764695774875	-0.0180125858617739	-0.733427383488721	4.46837324809471
"29"	29	-0.0691486454768679	-0.0237384300389891	1	2	0.693147180559945	-2.06546885516696	1	3	0.0625	0	0.253140633725914	1	0.5	-0.4	0.4	6.93334779979405e-34	2	2.04319187054512	0	0	1.570796326795	1.08458183867141	-2.44249065417534e-16	1	3.2400019604622	1.64627959296507	-0.188264615182371	2.20567961353232
"30"	30	0.350203381740059	0.636790844303834	1	1	0.908908734898781	1.24836088129609	1	4	0.00823045267489712	0	0.248892397716714	2	1	0.1	-0.4	0	3	2.04319187054512	0	0	1.570796326795	1.08883430882064	-1.59594559789866e-16	1	6.78373521517503	2.31972320651228	2.31324760832011	5.11019335213886
"31"	31	0.277393315851715	0.44719032081555	1	1	0.693147180559945	-3.97105334024663	1	4	0.0493827160493827	0	0.326542241102432	1	1	0	0.5	1.23259516440783e-33	2	1.67698777432242	0	0	1.96349540849375	1.29397452873104	4.44089209850063e-17	1	4.50112775223195	5.3062095539147	4.73793468931355	9.51329710834734
"32"	32	-0.757664372143479	-0.233402254138734	1	2	0.801027957729363	-0.272352775353733	0.888888888888889	4	0.0625	0	0.253566024209829	1	0.5	-0.3	0.4	6.93334779979405e-34	4	1.73512645696292	0	0	0.7853981633975	1.26887180937879	5.82867087928207e-17	1	2.69353190030721	3.37928883138522	8.64088234978544	-1.40084563211762
"33"	33	0.3829236103085	-0.309892572371995	1	1	0.97431475286935	-0.368065560783172	1	3	0.00823045267489712	0	0.288695825635571	3	1	0.4	-0.6	0	2	2.04319187054512	0	0	1.96349540849375	1.09131382654491	-6.60582699651968e-16	1	8.30639332756998	6.1543753936129	7.66422976655164	1.18688600311202
"34"	34	-0.329672739226692	-0.167001982625326	1	3	0.519860385419959	-1.12789811269912	1	4	0.125	0	0.257835232374567	1	0.5	0	0	1.23259516440783e-33	2	1.73512645696292	0	0	1.17809724509625	1.49894086581973	1.55431223447522e-16	1	3.54698267380221	8.47289798593423	-5.60494971182767	-0.1947238671229
"35"	35	0.235628812963749	-0.384857805329956	1	2	0.670215921788226	-0.921280413286075	1	3	0.125	0	0.240623033326545	2	0.5	-0.4	0.2	3.77482269099898e-33	3	1.73512645696292	0	0	1.570796326795	0.972313458767907	-5.87724313660942e-16	1	8.68234171296275	3.51787579350149	-2.00382360979926	0.0027439349115046
"36"	36	-0.528218842644383	-0.691186688824717	1	2	0.735621939758795	-0.325149978088167	1	3	0.0493827160493827	2	0.300906075612019	3	1	-0.2	0.2	3.08148791101958e-34	3	1.67698777432242	0	0	1.96349540849375	1.32711911801366	2.88657986402541e-16	1	4.00993259944548	6.40002936371386	13.7841772618662	7.11041312818081
"37"	37	0.0816009337548346	0.470710471758759	1	2	0.908908734898781	-3.30817312785593	1	3	0.0452674897119342	0	0.319037488110394	3	1	-0.4	0.2	0	2	1.67698777432242	0	0	1.96349540849375	1.02643281749896	-2.55351295663786e-16	1	5.12542969751179	1.45543685289303	3.98985914789258	-1.66106737894323
"38"	38	-0.905644387749562	-0.767533866591164	1	1	0.908908734898781	1.40475994988436	1	4	0.00823045267489712	0	0.295997193439832	5	1	-0.2	0.4	1.23259516440783e-33	5	2.04319187054512	0	0	1.570796326795	1.22612962932973	1.11022302462516e-17	1	4.467784482375	5.43097305738589	-2.70494654943288	-3.08343305538511
"39"	39	-0.785669658280283	-0.927275353332208	1	2	0.661563238157982	0.553715975953106	1	3	0.037037037037037	2	0.352405543826773	3	1	0.2	-0.2	3.08148791101958e-34	3	1.73512645696292	0	0	1.96349540849375	0.990477254017039	-9.99200722162641e-16	1	6.58823010991991	3.05242086943911	1.35845162986445	6.04768986318701
"40"	40	-0.077662136307405	0.371335782500153	1	2	1.03972077083992	-1.10304396272183	1	4	0.0625	0	0.300458168280558	2	0.5	0	-0.3	3.08148791101958e-34	3	2.04319187054512	0	0	1.570796326795	1.46490484512774	-1.77635683940025e-16	1	3.21403437993319	3.36906293080075	6.38827529627914	-5.88321344554369
"41"	41	0.220820220758786	0.0395880390983514	1	2	0.562335144618808	-0.27889659271415	0.888888888888889	3	0.0452674897119342	0	0.334793900078106	2	1	-0.2	-0.2	6.93334779979405e-34	3	1.67698777432242	0	0	1.570796326795	1.39045916052347	1.41553435639707e-16	1	3.37665349666104	3.81699203473452	7.49597871597948	-4.1975806399746
"42"	42	-0.0042609365663614	1.19833650167967	1	2	0.843502716928212	0.797480741987354	1	4	0.0416666666666667	0	0.319305514581928	2	0.5	-0.2	0.7	2.77333911991762e-33	4	2.04319187054512	0	0	1.570796326795	1.24349871360901	1.55431223447522e-16	1	3.46310615023888	3.26422120090414	1.0810847412013	1.4636998912876
"43"	43	-0.457531815412159	-0.613016894690643	1	2	0.306336964247765	-0.978016197053391	1	3	0.0493827160493827	2	0.292674030300018	2	1	0.5	0.3	0	3	1.67698777432242	0	0	1.570796326795	1.48635657013474	8.88178419700125e-17	1	4.90522725965449	3.10487365617963	3.56011110444159	3.19369403907567
"44"	44	-0.46146473258874	-0.299994751755977	1	4	0.562335144618808	0.435085283081369	0.888888888888889	4	0.0625	0	0.195559117811372	1	0.5	-0.1	0	0	3	2.04319187054512	0	0	1.17809724509625	1.31288502671043	7.99360577730113e-16	1	4.93100601605205	5.34221867686598	4.82015553063069	-1.67833506459476
"45"	45	0.46055840412197	-0.207530790249662	1	2	0.866433975699932	-2.28683794046102	1	3	0.0205761316872428	0	0.305409747700651	2	1	-0.2	0.5	0	3	1.88915916375402	0	0	1.96349540849375	1.33241327227092	1.11022302462516e-17	1	0.7466299667316	5.61396014953037	2.02104781361598	0.0182439015399052
"46"	46	-0.36951800183877	-1.099163899909	1	2	0.801027957729363	1.32061727973756	1	4	0.0246913580246914	0	0.322107329690799	2	1	0	0.4	2.77333911991762e-33	2	1.88915916375402	0	0	1.570796326795	1.40068460080463	5.99520433297585e-16	1	5.27609153629536	6.38222423781488	4.78351688692679	6.94592002967364
"47"	47	-0.475846886560974	-0.475846886560974	1	1	0.107880777169418	-1.53158395044663	1	2	0.0205761316872428	0	0.326876554274625	1	1	-0.3	0.5	1.23259516440783e-33	3	1.88915916375402	0	0	1.96349540849375	1.04247096046876	5.6621374255883e-16	1	2.14904517968475	2.17882001762412	2.25777882123728	3.78524083027724
"48"	48	0.156246034089603	-0.530545989344177	1	2	0.843502716928213	0.3680537084126	0.888888888888889	3	0.166666666666667	0	0.248822453569274	1	0.25	-0.4	0.7	7.70371977754894e-35	5	1.88915916375402	0	0	0.7853981633975	1.01009355418789	-8.88178419700125e-17	1	4.5976075804581	3.58210381821454	7.17487467411243	-3.80399927030559
"49"	49	0.283462769583227	-0.207392118010617	1	1	0.866433975699932	1.96005613862335	1	4	0.0329218106995885	0	0.290585652075773	1	1	-0.4	0.8	1.23259516440783e-33	3	1.83102048111352	0	0	1.570796326795	0.623493257813708	-5.6621374255883e-16	1	6.78729530690731	4.98598212648138	4.7877192001963	-1.62919595702301
"50"	50	0.448660377130511	0.605106429459859	1	1	0.735621939758795	-0.236999379073198	1	5	0.166666666666667	0	0.235912619734365	5	0.25	-0.3	0.3	3.08148791101958e-34	2	2.04319187054512	0	0	1.17809724509625	1.00945346883237	2.78943534937071e-16	1	5.05205623111048	0.677239309205151	-1.14370358005239	5.4872551891868
"51"	51	-0.607868282694235	-0.607868282694235	1	1	0.670215921788226	0.801792929634511	1	2	0.037037037037037	0	0.291945412021814	5	1	-0.4	0.6	1.23259516440783e-33	3	1.73512645696292	0	0	1.96349540849375	1.02313922476857	3.10862446895044e-16	1	3.77028368691959	3.75444176533762	5.83501851572527	7.51184147271508
"52"	52	-0.301757278210262	-0.301757278210262	2	4	0.908908734898781	-0.210848431123728	1	4	0.111111111111111	0	0.358321408308569	2	0.333333333333333	-0.4	0.7	3.08148791101958e-34	3	1.88915916375402	0	0	0.7853981633975	0.727488784570485	5.77315972805081e-16	1	4.34756014931522	2.21846796132748	2.48964537867473	0.722369479685378
"53"	53	-0.489320756557132	-0.646192066994328	1	1	0.758553198530514	0.443943964148821	1	3	0.0205761316872428	0	0.326105624415591	1	1	-0.1	0.4	1.23259516440783e-33	3	1.88915916375402	0	0	1.96349540849375	1.15267882102827	1.88737914186277e-16	1	3.14281116813955	7.24881162851977	5.78404338949057	2.45206306536838
"54"	54	0.465790565284451	0.28777377242652	1	3	0.562335144618808	0.857288649378189	1	5	0.0416666666666667	0	0.303932059826371	5	0.5	0.2	0.1	0	4	1.73512645696292	0	0	1.17809724509625	1.48080936904508	-6.49480469405717e-16	1	3.27614623768791	1.34889400349148	3.71824725058601	6.80807578540373
"55"	55	0.118990683843541	0.293919267265008	1	1	0.974314752869349	-4.20578354839791	1	3	0.0246913580246914	0	0.342152841499442	1	1	0.3	0.2	3.08148791101958e-34	2	1.88915916375402	0	0	1.96349540849375	1.29937427577807	-4.9960036108132e-17	1	3.43530641771571	5.28780924519195	-2.33673769173758	1.11920801659693
"56"	56	0.240134428550507	0.240134428550508	1	2	0.866433975699932	-0.199965088069762	1	3	0.0625	2	0.254556402996647	1	0.5	-0.2	0.7	0	3	1.73512645696292	0	0	0.7853981633975	1.08561699565849	-2.22044604925031e-16	1	3.96809483797155	2.72844219260058	5.89765705045111	0.0650929509100002
"57"	57	-0.256571388082727	-0.443778963151626	1	2	0.900256051268537	0.219391943440923	1	2	0.0452674897119342	0	0.327705468289426	2	1	0.2	0.3	3.08148791101958e-34	3	1.67698777432242	0	0	1.570796326795	1.52408227361336	1.11022302462516e-17	1	4.70706833523059	2.78558304163898	4.91688567385848	4.08823876094172
"58"	58	-1.08061260820533	0.195237066688626	1	2	0.562335144618808	0.835948699125595	1	3	0.0625	0	0.309475142882584	3	0.5	-0.1	0.4	1.23259516440783e-33	3	1.52295506753132	0	0	1.570796326795	1.36331866805841	3.49720252756924e-16	1	3.99967270052872	4.65245211381557	4.93741119513501	3.35274311397747
"59"	59	-0.135967513331068	0.0471045861598882	1	2	0.974314752869349	-0.791606936839476	1	5	0.0625	0	0.277370955090016	2	0.5	-0.5	0.4	7.70371977754894e-35	3	1.88915916375402	0	0	1.570796326795	1.3694160750267	2.1094237467878e-16	1	2.82396167316172	3.69717021594422	0.644492221550162	4.93855080024447
"60"	60	0.0556173732836421	-0.409201535802981	1	1	0.801027957729363	0.201108649330092	1	5	0.0123456790123457	0	0.319479682407372	1	1	0	0.6	1.23259516440783e-33	4	2.04319187054512	0	0	1.570796326795	1.42588717456113	1.11022302462516e-17	1	4.42780244254652	3.50659264023622	1.31515976222958	-0.93306069677437
"61"	61	0.00325815434271819	-0.044724486824334	1	2	1.03972077083992	0.0380832760279271	1	3	0.0493827160493827	0	0.293647433800893	2	1	-0.4	0.6	3.08148791101958e-34	3	1.67698777432242	0	0	1.570796326795	1.27751130419385	3.10862446895044e-16	1	2.68613198072032	1.73307421885781	4.41289529230958	-4.78274422609401
"62"	62	-0.855738066775243	-1.00022338230474	1	2	0.45445436744939	-1.16351622339188	1	4	0.0246913580246914	0	0.326681310500013	3	1	-0.2	0.4	3.08148791101958e-34	3	1.88915916375402	0	0	1.96349540849375	1.26956047140496	7.105427357601e-16	1	0.988108187972702	-0.0288603358156383	8.23103389974034	4.91715865551202
"63"	63	-0.752541086438299	-0.874926601617152	1	2	0.627741162589377	-2.14956618201255	0.888888888888889	5	0.125	0	0.248233208408167	2	0.5	-0.2	0.6	0	3	1.58109375017182	0	0	1.17809724509625	1.12525557363518	-2.33146835171283e-16	1	5.27780348295252	4.46892804950356	1.24049036411246	-3.86012073716111
"64"	64	0.587189627937877	0.73250401033189	2	5	0.661563238157982	-0.606771472212192	1	6	0.111111111111111	0	0.151809073616511	2	0.333333333333333	-0.2	0.7	3.08148791101958e-34	4	1.73512645696292	0	0	0.39269908169875	0.948065131913383	3.88578058618805e-16	1	5.17712307950985	1.73539605224718	-0.274637761601562	0.586320785337271
"65"	65	0.345095505734516	-0.0677524335581758	1	6	0.908908734898781	-0.738803043069402	1	4	0.166666666666667	0	0.219588225497387	2	0.25	-0.3	0.8	7.70371977754894e-35	2	1.88915916375402	0	0	0.7853981633975	1.05008404827853	1.55431223447522e-16	1	2.28234523241313	1.92103239678505	-0.344445318881999	0.581519866440465
"66"	66	0.516444056545369	0.354089327425039	1	6	0.380395665848578	-0.740799424458616	1	6	0.111111111111111	0	0.243517495546268	2	0.333333333333333	-0.2	0.8	3.08148791101958e-34	2	2.04319187054512	0	0	0.7853981633975	1.00500139896904	-5.55111512312578e-16	1	3.55463126650583	3.61223465366167	-0.337066352456678	-0.503643919235047
"67"	67	-0.35008642358011	-0.199706779330891	1	2	1.03972077083992	-0.197038621454788	1	4	0.0625	0	0.291201672929534	2	1	-0.2	0.6	3.08148791101958e-34	3	1.88915916375402	0	0	1.570796326795	1.03658923381671	-1.91860416443035e-16	1	3.19073038578165	6.65940945427396	1.12177985128033	2.74377177401486
"68"	68	0.360732288576085	0.512612874377526	1	3	0.866433975699932	-2.99354583924408	1	4	0.0625	0	0.258854566607607	1	0.5	0.1	0.7	0	2	1.73512645696292	0	0	1.17809724509625	1.30481650017707	7.88258347483861e-16	1	5.50035871476422	1.84412175716428	-4.37503132273752	-0.359837803577712
"69"	69	0.379976508128343	-0.23843634533906	1	2	0.97431475286935	-0.718575993359064	1	3	0.0625	0	0.262560127694491	3	0.5	-0.4	0.3	7.70371977754894e-35	3	1.88915916375402	0	0	1.570796326795	1.17780386236953	-2.33146835171283e-16	1	1.88431583212834	1.25921233030571	1.84796610757802	-7.17048794054474
"70"	70	0.86699520149633	0.98857938870622	2	5	0.801027957729363	-0.348753930971134	1	5	0.166666666666667	0	0.166857196118159	1	0.25	-0.4	0.7	1.23259516440783e-33	3	1.88915916375402	0	0	0.39269908169875	0.793790778138619	-2.44249065417534e-16	1	4.70308918194863	2.30572869927319	12.332911756135	-4.6397852444049
"71"	71	-0.534363372111749	-0.373250138315191	1	4	0.908908734898781	-1.02684886522155	1	3	0.0625	2	0.245379437406775	1	0.5	-0.1	0.3	3.08148791101958e-34	3	1.88915916375402	0	0	1.17809724509625	1.45098084032076	-8.32667268468867e-17	1	0.465676780920646	4.4042672755913	-10.8122251762083	4.16540368272228
"72"	72	0.225226071140405	1.23853705226591	3	1	0.735621939758795	-0.546540363960061	1	2	0.166666666666667	0	0.215454524769429	2	0.25	-0.6	0.6	1.23259516440783e-33	4	1.88915916375402	0	0	0.39269908169875	0.786562378399093	6.60582699651968e-16	1	3.13350548997142	0.405137876081371	-0.151608273735921	-0.356559589811289
"73"	73	-0.397437010775212	-0.568480417208564	1	2	0.908908734898781	0.294524156114655	1	4	0.0625	2	0.294707727896423	2	0.5	0.1	0.4	7.70371977754894e-35	3	2.04319187054512	0	0	1.17809724509625	1.39275756074322	6.66133814775094e-16	1	5.72197881222627	5.29162003734989	2.01598344450826	9.47981426999473
"74"	74	-0.251235266745649	-0.251235266745649	1	2	1.03972077083992	0.938173631092336	1	3	0.0617283950617284	2	0.309355998880845	2	1	0.1	0.6	3.08148791101958e-34	3	1.52295506753132	0	0	1.570796326795	1.48011536419607	2.88657986402541e-16	1	3.46960029902047	-0.93044392016981	3.19762508355929	3.42990055749456
"75"	75	-0.954234296150735	-0.610326073397149	1	2	0.281167572309404	-0.0199109018420133	1	4	0.0625	0	0.262825523081308	3	0.5	-0.1	0.6	1.23259516440783e-33	3	1.88915916375402	0	0	1.570796326795	1.23689961643638	-6.88338275267597e-16	1	3.17098184841609	3.77087543374915	-1.44559450624004	3.64165991684467
"76"	76	-0.607496419640679	-0.607496419640679	1	1	0.801027957729363	0.431752179736258	0.888888888888889	3	0.166666666666667	0	0.302779941956535	5	0.25	-0.2	0.5	3.08148791101958e-34	4	2.04319187054512	0	0	1.96349540849375	0.745130589456111	7.99360577730113e-16	1	3.86899251982099	2.56240809811519	0.0140151672999878	0.943076765903418
"77"	77	-1.04083867780416	1.11951191375088	1	2	0.670215921788226	-1.08152282171295	1	3	0.0329218106995885	0	0.32205149310869	2	1	0	0.1	1.23259516440783e-33	3	1.73512645696292	0	0	1.96349540849375	1.20707408150411	-2.99760216648792e-16	1	4.60797601400814	-0.23720035078244	3.20917593161521	7.41920537379076
"78"	78	-0.486415874824003	-0.785023761934372	1	2	0.866433975699932	0.266816026147428	1	3	0	0	0.309930380249899	2	1	0	0.2	4.93038065763132e-33	3	2.19722457733622	0	0	1.570796326795	1.45773993726998	-1.0547118733939e-16	1	3.93655779020094	0.979136194003976	4.36680198472619	-4.56325801686178
