"instance"	"DN_HistogramMode_5"	"DN_HistogramMode_10"	"CO_f1ecac"	"CO_FirstMin_ac"	"CO_HistogramAMI_even_2_5"	"CO_trev_1_num"	"MD_hrv_classic_pnn40"	"SB_BinaryStats_mean_longstretch1"	"SB_TransitionMatrix_3ac_sumdiagcov"	"PD_PeriodicityWang_th0_01"	"CO_Embed2_Dist_tau_d_expfit_meandiff"	"IN_AutoMutualInfoStats_40_gaussian_fmmi"	"FC_LocalSimple_mean1_tauresrat"	"DN_OutlierInclude_p_001_mdrmd"	"DN_OutlierInclude_n_001_mdrmd"	"SP_Summaries_welch_rect_area_5_1"	"SB_BinaryStats_diff_longstretch0"	"SB_MotifThree_quantile_hh"	"SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1"	"SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1"	"SP_Summaries_welch_rect_centroid"	"FC_LocalSimple_mean3_stderr"	"DN_Mean"	"DN_Spread_Std"	"state_Shift..dimension.1."	"state_Shift..dimension.2."	"state_Slope..dimension.1."	"state_Slope..dimension.2."
"11"	11	-0.264144098881379	-1.04163371885657	1	2	0.97431475286935	-0.0901785214024267	1	4	0.0625	0	0.244002754333546	2	0.5	-0.1	0.4	1.23259516440783e-33	3	2.04319187054512	0	0	1.17809724509625	1.46576663880509	-4.32986979603811e-16	1	0.596981515558794	5.71391487286792	4.30133835305121	7.85186692527831
"12"	12	-0.512447360779611	-0.678394346283771	1	4	0.619088478959133	-0.812604587891416	0.888888888888889	5	0.0416666666666667	0	0.234756764911537	2	0.5	-0.5	0.5	0	3	1.73512645696292	0	0	0.7853981633975	0.621875498203625	6.66133814775094e-17	1	2.80524002419803	3.26360257120871	-3.10294315827269	-2.61036131100745
"13"	13	0.28675808962215	0.10831548800163	1	1	0.801027957729363	-0.246677308068579	1	5	0.111111111111111	0	0.294366355689945	2	0.333333333333333	-0.4	0.6	9.43705672749745e-34	3	1.52295506753132	0	0	0.7853981633975	1.07856522050668	-1.22124532708767e-16	1	3.22062914199467	2.46456819565371	0.843284894449825	0.479838104450196
"14"	14	0.811854425811261	0.945538472229328	1	1	0.801027957729363	-0.581919695927365	0.777777777777778	5	0.111111111111111	0	0.227004783844832	2	0.333333333333333	-0.3	0.6	7.70371977754894e-33	4	1.52295506753132	0	0	0.7853981633975	1.07408530601665	4.32986979603811e-16	1	1.78973335013568	2.8744386018836	-1.0745283478797	-1.70538724337387
"15"	15	-0.381604658998858	-1.10961696013011	1	2	0.843502716928212	-0.737779372035881	1	3	0.333333333333333	0	0.205257102311214	1	0.2	-0.7	0.8	3.77482269099898e-33	3	1.88915916375402	0	0	1.17809724509625	0.602718885027591	-1.11022302462516e-16	1	1.84361350755689	3.04933079832774	-5.67010753556831	-0.450081132572925
"16"	16	-0.912154756048519	-0.912154756048519	1	2	0.908908734898781	-0.871153987647242	1	3	0.0576131687242798	2	0.298446127656343	2	1	-0.1	0.2	1.23259516440783e-33	3	1.52295506753132	0	0	1.570796326795	1.34546553963568	1.16573417585641e-16	1	7.87332235801051	5.5283448630853	-3.66520243905122	3.24953799891535
"17"	17	0.45204341401392	0.0633827171729654	1	2	0.49692912664824	0.830544340239384	1	4	0.0625	0	0.288075398631858	3	0.5	-0.1	-0.1	3.08148791101958e-34	4	2.19722457733622	0	0	1.17809724509625	1.21562893765551	4.52415882534751e-16	1	3.73259635600841	6.7277129432595	1.42873175388522	4.45763576576185
"18"	18	0.0932139043672634	-0.510382706848286	1	2	1.03972077083992	-0.724434518225958	1	3	0.104166666666667	0	0.432697324388878	2	0.5	0	0.4	0	3	2.04319187054512	0	0	1.570796326795	1.44458565854608	4.44089209850063e-16	1	2.48326866056031	4.71734025092282	6.29670746158566	3.8935288489599
"19"	19	0.724961783885888	0.87495526297079	1	1	0.735621939758795	1.59763557262027	1	6	0.00823045267489712	0	0.317772267660205	1	1	0	0.4	0	4	2.04319187054512	0	0	2.3561944901925	1.41084786785605	1.33226762955019e-16	1	3.98790016914552	3.09364269915097	-8.46965835595352	-3.07537541310647
"20"	20	-0.00449591449150089	0.156941319701985	1	2	1.08219553003877	1.20463729431999	1	4	0.0625	0	0.320023555139062	5	0.5	0.5	-0.4	6.93334779979405e-34	3	2.19722457733622	0	0	1.570796326795	1.20046779374745	5.68989300120393e-16	1	6.69867546145239	6.37917358792228	-0.681477442012095	-1.689023978796
"21"	21	-0.458115876944891	-0.303458699695538	1	1	0.735621939758795	0.917072655816091	1	3	0.0246913580246914	0	0.336017546612906	1	1	-0.1	0.5	1.92592994438724e-35	3	1.88915916375402	0	0	1.96349540849375	0.888861422722442	1.99840144432528e-16	1	2.90974385496697	5.73344727795009	3.04329153527271	5.12130681837962
"22"	22	-0.778310579850254	-0.921033066387643	1	1	0.801027957729363	-0.497451728435204	1	4	0.0123456790123457	0	0.313012221392137	2	1	0.1	0.4	1.23259516440783e-33	4	2.04319187054512	0	0	1.570796326795	1.40950322771349	-4.32986979603811e-16	1	4.87528436703729	5.71906078222197	0.247231293183634	-1.72111383192055
"23"	23	-0.858245563671575	-0.703420494171348	1	1	0.758553198530514	0.820906021503586	1	2	0.0329218106995885	0	0.361886053597642	3	1	0	0	1.23259516440783e-33	2	1.73512645696292	0	0	2.74889357189125	1.3687135401554	-5.32907051820075e-16	1	6.18121927601828	2.00893649208778	2.62926646591661	-5.29217029139538
"24"	24	0.305921381246754	-0.226353549898127	1	1	0.974314752869349	-2.04998132615129	1	5	0.166666666666667	0	0.278951215530046	2	0.25	-0.2	0.7	1.10933564796705e-32	2	1.88915916375402	0	0	1.17809724509625	1.06766658822859	-5.55111512312578e-16	1	4.14105386810104	3.09548691573618	4.03945352004406	0.817993742797207
"25"	25	-0.60398070589813	-0.761969547515058	1	2	0.422870425047427	-0.302419147068781	0.777777777777778	2	0.0625	0	0.196186781602457	3	0.5	-0.5	0.6	7.70371977754894e-35	2	1.83102048111352	0	0	1.570796326795	0.493622885882164	-7.7715611723761e-17	1	2.46427654267815	2.62181736769228	6.35718727281899	2.29236139533991
"26"	26	0.822878452454531	0.976250476018992	1	2	0.843502716928213	-0.260717130546682	1	4	0.0625	0	0.302042800782314	2	0.5	-0.1	-0.2	2.77333911991762e-33	3	1.58109375017182	0	0	1.570796326795	1.48402255679511	6.99440505513849e-16	1	3.42963439409649	4.9245666368857	-6.79495195210678	2.30010907531312
"27"	27	-0.648790896630463	-0.808059295873353	1	2	0.735621939758795	-1.31615067577505	0.888888888888889	3	0.0416666666666667	0	0.248034886479761	1	0.5	-0.1	0.6	7.70371977754894e-35	2	2.04319187054512	0	0	1.570796326795	0.502740086947588	-3.33066907387547e-17	1	2.54975802646296	7.06256697146477	1.80844100595098	0.944898228230437
"28"	28	-0.104297592511566	0.0495946852520269	1	3	1.03972077083992	0.51616100690285	1	4	0.0625	0	0.191682516718308	1	1.5	0	-0.1	6.93334779979405e-34	4	1.88915916375402	0	0	1.17809724509625	1.35228802693518	-2.66453525910038e-16	1	3.94764695774875	-0.0180125858617739	-0.733427383488721	4.46837324809471
"29"	29	-0.36124556407848	-0.541006037588047	1	2	0.834850033297968	-2.02395035711658	1	3	0.125	2	0.279690725316338	3	0.5	-0.4	0.3	1.92592994438724e-33	3	1.73512645696292	0	0	1.570796326795	0.758098686921244	3.33066907387547e-17	1	3.2400019604622	1.64627959296507	-0.188264615182371	2.20567961353232
"30"	30	-0.988432492156314	-0.846462662090807	1	1	0.801027957729363	0.205983943053057	1	2	0.0205761316872428	0	0.33776632965013	3	1	-0.2	0.3	1.23259516440783e-33	3	1.88915916375402	0	0	2.74889357189125	1.30503988384169	-9.99200722162641e-17	1	6.78373521517503	2.31972320651228	2.31324760832011	5.11019335213886
"31"	31	-0.794011096996256	-0.120657133365824	1	2	0.562335144618808	0.166371610913607	1	4	0.104166666666667	0	0.272870162810003	3	1	0.5	-0.1	3.08148791101958e-34	3	1.88915916375402	0	0	1.17809724509625	1.58734097310633	3.33066907387547e-17	1	4.50112775223195	5.3062095539147	4.73793468931355	9.51329710834734
"32"	32	-0.300606693881097	-0.471134463837487	1	2	0.693147180559945	1.92977672502115	1	3	0.104166666666667	0	0.261937548470761	5	0.5	0.3	0.4	6.93334779979405e-34	3	1.88915916375402	0	0	1.17809724509625	1.55278331897142	9.43689570931383e-17	1	2.69353190030721	3.37928883138522	8.64088234978544	-1.40084563211762
"33"	33	0.15568662593535	0.205034618683429	1	1	0.735621939758795	0.714594526195173	1	2	0.0205761316872428	0	0.293320717068966	3	1	0.7	-0.3	1.92592994438724e-35	3	1.88915916375402	0	0	1.96349540849375	0.970303715379545	5.10702591327572e-16	1	8.30639332756998	6.1543753936129	7.66422976655164	1.18688600311202
"34"	34	-0.846794089098665	-0.697681786930828	1	2	0.627741162589377	1.08601342390548	1	3	0.0205761316872428	0	0.274033057469656	2	1	0	0.2	1.92592994438724e-33	3	1.88915916375402	0	0	1.570796326795	1.441667350579	1.11022302462516e-16	1	3.54698267380221	8.47289798593423	-5.60494971182767	-0.1947238671229
"35"	35	-0.330790859264079	-0.330790859264079	1	2	0.843502716928213	0.0626812795951819	1	2	0.0625	2	0.291803399270166	3	0.5	0.3	-0.5	3.08148791101958e-34	2	1.73512645696292	0	0	1.17809724509625	1.14395402784862	4.10782519111308e-16	1	8.68234171296275	3.51787579350149	-2.00382360979926	0.0027439349115046
"36"	36	-0.37664976072865	-0.536431059971544	1	2	0.45445436744939	2.75945997049303	1	3	0.0416666666666667	2	0.284721807314107	2	0.5	-0.1	-0.1	3.08148791101958e-34	3	2.04319187054512	0	0	1.17809724509625	1.43701767499549	-9.99200722162641e-17	1	4.00993259944548	6.40002936371386	13.7841772618662	7.11041312818081
"37"	37	-0.642104345	-0.184758807276068	1	2	0.908908734898781	1.96412256155045	1	3	0.0205761316872428	0	0.311207248153925	2	1	-0.5	0.2	1.23259516440783e-33	3	1.88915916375402	0	0	1.96349540849375	1.05056024847935	3.77475828372553e-16	1	5.12542969751179	1.45543685289303	3.98985914789258	-1.66106737894323
"38"	38	-0.619035569510937	-0.619035569510937	1	4	0.801027957729363	2.47456517373691	1	3	0.00823045267489712	0	0.312273418527481	5	1	0.1	-0.2	3.08148791101958e-34	4	2.04319187054512	0	0	1.17809724509625	1.40054772507794	-1.27675647831893e-16	1	4.467784482375	5.43097305738589	-2.70494654943288	-3.08343305538511
"39"	39	-0.423212200106284	-0.60481516707873	1	3	0.670215921788226	-1.27375416127515	0.888888888888889	4	0.0625	0	0.271856506618723	1	0.5	-0.3	0.6	3.08148791101958e-34	3	1.88915916375402	0	0	0.7853981633975	1.20834434381253	8.04911692853238e-17	1	6.58823010991991	3.05242086943911	1.35845162986445	6.04768986318701
"40"	40	-0.0170199211407382	0.11627500106169	3	5	0.735621939758795	-0.131436523083609	1	5	0.0740740740740741	0	0.161348639339301	2	0.333333333333333	-0.4	0.6	7.70371977754894e-33	4	1.73512645696292	0	0	0.39269908169875	0.945554433906884	-1.69309011255336e-16	1	3.21403437993319	3.36906293080075	6.38827529627914	-5.88321344554369
"41"	41	0.0154503608183463	0.139161651223584	1	2	0.215761554338836	-0.853912089899873	0.888888888888889	3	0.0246913580246914	0	0.307614687478396	3	1	-0.1	0.4	3.08148791101958e-34	3	1.88915916375402	0	0	1.96349540849375	1.1929988436154	2.55351295663786e-16	1	3.37665349666104	3.81699203473452	7.49597871597948	-4.1975806399746
"42"	42	0.0780105715483074	-0.0804435583466698	1	3	0.627741162589377	-0.687003685697002	1	3	0.111111111111111	0	0.283195369323774	1	0.333333333333333	-0.2	0.8	1.23259516440783e-33	4	1.88915916375402	0	0	0.7853981633975	1.13877611375348	-1.55431223447522e-16	1	3.46310615023888	3.26422120090414	1.0810847412013	1.4636998912876
"43"	43	0.85334513267417	0.611059601218104	2	3	0.801027957729363	-0.900398810774808	1	5	0.0740740740740741	0	0.171786794351743	1	0.333333333333333	-0.3	0.6	7.70371977754894e-35	3	1.52295506753132	0	0	0.7853981633975	1.23271528652931	1.63757896132211e-16	1	4.90522725965449	3.10487365617963	3.56011110444159	3.19369403907567
"44"	44	-0.580002401727911	-0.409359578534412	1	2	0.562335144618808	1.22770271545321	1	3	0.0493827160493827	0	0.301231641817096	2	1	0.3	0.5	7.70371977754894e-35	3	1.67698777432242	0	0	1.96349540849375	1.37425754916899	-3.21964677141295e-16	1	4.93100601605205	5.34221867686598	4.82015553063069	-1.67833506459476
"45"	45	-0.0908047347230787	0.065218767017601	1	1	1.03972077083992	-0.903989577690748	1	2	0.00823045267489712	0	0.342939524546085	2	1	0.4	0.1	3.08148791101958e-34	2	2.04319187054512	0	0	1.96349540849375	1.23858569763763	1.11022302462516e-16	1	0.7466299667316	5.61396014953037	2.02104781361598	0.0182439015399052
"46"	46	-0.507499011675258	-0.507499011675258	1	2	0.801027957729363	0.955987491935906	1	5	0.0625	2	0.291067634153815	2	0.5	-0.2	0.8	3.08148791101958e-34	3	1.88915916375402	0	0	1.570796326795	1.23552614687985	-1.55431223447522e-16	1	5.27609153629536	6.38222423781488	4.78351688692679	6.94592002967364
"47"	47	-0.705231616842424	-0.856788115319309	1	1	0.843502716928213	1.1097408274889	1	5	0.0205761316872428	0	0.318628578771639	2	1	-0.3	0.4	9.43705672749745e-34	2	1.88915916375402	0	0	1.96349540849375	0.666724488052374	2.88657986402541e-16	1	2.14904517968475	2.17882001762412	2.25777882123728	3.78524083027724
"48"	48	0.456380161530519	0.623221933327426	1	2	0.693147180559945	-0.832783704846946	0.888888888888889	4	0.0205761316872428	0	0.24573661112586	2	1	-0.1	0.3	3.08148791101958e-34	2	1.88915916375402	0	0	1.570796326795	1.46430908411432	-5.55111512312578e-17	1	4.5976075804581	3.58210381821454	7.17487467411243	-3.80399927030559
"49"	49	0.914639227208093	0.763577881621252	1	1	0.801027957729363	1.10948163020586	1	4	0.037037037037037	0	0.293656898947018	5	1	-0.1	0.4	0	3	1.73512645696292	0	0	1.570796326795	1.37683304606713	-2.22044604925031e-17	1	6.78729530690731	4.98598212648138	4.7877192001963	-1.62919595702301
"50"	50	-0.0870902325887084	-0.173934005869837	1	5	0.801027957729363	-0.23099092921767	0.888888888888889	5	0.0625	0	0.29537701149883	1	0.5	-0.4	0.4	3.08148791101958e-34	2	2.04319187054512	0	0	1.17809724509625	0.691723524486565	4.02455846426619e-17	1	5.05205623111048	0.677239309205151	-1.14370358005239	5.4872551891868
"51"	51	-0.401358028487603	-0.574710490884078	1	1	0.215761554338836	0.00406993083922696	1	2	0.0205761316872428	0	0.331547057288507	1	1	0.1	0.4	0	2	1.88915916375402	0	0	1.96349540849375	1.36818786128828	3.21964677141295e-16	1	3.77028368691959	3.75444176533762	5.83501851572527	7.51184147271508
"52"	52	0.373520883230045	0.373520883230045	1	1	0.908908734898781	-2.1761710322618	1	3	0.00823045267489712	0	0.270588379344272	2	1	-0.1	0.3	3.08148791101958e-34	2	2.04319187054512	0	0	1.96349540849375	1.24000972551967	-3.21964677141295e-16	1	4.34756014931522	2.21846796132748	2.48964537867473	0.722369479685378
"53"	53	0.371013242270025	0.542769851766874	1	2	0.974314752869349	2.6337245296372	1	3	0.166666666666667	0	0.324815395723786	3	0.25	-0.3	0.6	3.08148791101958e-34	3	2.04319187054512	0	0	1.570796326795	1.14539380916726	-2.22044604925031e-16	1	3.14281116813955	7.24881162851977	5.78404338949057	2.45206306536838
"54"	54	-0.335866442098075	-0.335866442098075	1	1	0.908908734898781	0.115639340732216	1	4	0.00823045267489712	0	0.297540380699752	2	1	0.2	-0.2	1.23259516440783e-33	4	2.04319187054512	0	0	1.96349540849375	1.03851410710897	1.0547118733939e-15	1	3.27614623768791	1.34889400349148	3.71824725058601	6.80807578540373
"55"	55	0.118081178097225	0.438934309900048	1	2	0.974314752869349	0.827292077589117	1	3	0.166666666666667	0	0.284789348051111	1	0.25	-0.2	0.6	1.23259516440783e-33	3	1.88915916375402	0	0	1.17809724509625	1.2266099803976	1.0547118733939e-16	1	3.43530641771571	5.28780924519195	-2.33673769173758	1.11920801659693
"56"	56	-0.412350216935314	-0.929369752551895	1	2	1.08219553003877	-0.758316715580564	1	4	0.0416666666666667	0	0.309072826060349	2	0.5	-0.1	0.4	0	3	1.73512645696292	0	0	1.570796326795	1.40552442864512	0	1	3.96809483797155	2.72844219260058	5.89765705045111	0.0650929509100002
"57"	57	-0.995591062688881	-0.0177571654553441	2	3	1.03972077083992	0.565383016442847	1	5	0.0625	0	0.237786940691904	1	1.5	0	-0.1	3.08148791101958e-34	3	1.88915916375402	0	0	0.7853981633975	1.4070058851747	-6.52256026967279e-17	1	4.70706833523059	2.78558304163898	4.91688567385848	4.08823876094172
"58"	58	-0.580148332406435	-0.723288011714568	1	2	0.240930946277197	1.08869930509165	1	3	0.125	0	0.242454875792225	3	0.5	-0.1	0.3	3.08148791101958e-34	3	1.88915916375402	0	0	1.570796326795	1.50112419920742	-1.99840144432528e-16	1	3.99967270052872	4.65245211381557	4.93741119513501	3.35274311397747
"59"	59	0.0961803945607215	-0.0830276696731308	1	2	0.519860385419959	0.580687732754387	0.888888888888889	2	0.125	2	0.307813451023094	3	0.5	-0.5	0.6	3.08148791101958e-34	3	1.88915916375402	0	0	1.96349540849375	1.11359939983737	-1.60982338570648e-16	1	2.82396167316172	3.69717021594422	0.644492221550162	4.93855080024447
"60"	60	-0.684117000330975	-0.83144294836146	2	3	0.801027957729363	-0.294671326264369	1	4	0.0416666666666667	0	0.235184831369385	1	1	-0.1	0.3	7.70371977754894e-35	4	1.52295506753132	0	0	0.7853981633975	1.46185104341461	6.46704911844154e-16	1	4.42780244254652	3.50659264023622	1.31515976222958	-0.93306069677437
"61"	61	0.0194033718612345	1.12921712210457	1	2	0.431523108677671	1.43135892740801	1	5	0.0625	2	0.232634207923731	2	0.5	0.2	-0.2	1.23259516440783e-33	5	1.73512645696292	0	0	1.17809724509625	1.23217141465093	3.10862446895044e-16	1	2.68613198072032	1.73307421885781	4.41289529230958	-4.78274422609401
"62"	62	0.977790455294724	1.10771885111367	1	2	0.801027957729363	-1.27584901972124	0.888888888888889	2	0.125	0	0.287231024597799	2	0.5	-0.2	0.2	4.93038065763132e-33	3	1.52295506753132	0	0	1.570796326795	1.30375798395893	3.10862446895044e-16	1	0.988108187972702	-0.0288603358156383	8.23103389974034	4.91715865551202
"63"	63	-0.125342976302018	-0.125342976302018	2	5	0.908908734898781	0.037441754080909	1	6	0.111111111111111	0	0.201308045506845	1	1	-0.1	0.7	0	6	1.88915916375402	0	0	0.7853981633975	1.09311790692931	1.33226762955019e-16	1	5.27780348295252	4.46892804950356	1.24049036411246	-3.86012073716111
"64"	64	-1.16483095608686	-1.01555983794376	1	5	0.801027957729363	0.290037752482506	1	4	0.111111111111111	0	0.303310260861048	2	0.333333333333333	-0.1	0.8	0	4	1.73512645696292	0	0	0.7853981633975	1.11059116014375	1.99840144432528e-16	1	5.17712307950985	1.73539605224718	-0.274637761601562	0.586320785337271
"65"	65	1.0824625688426	1.23083786505791	3	5	0.908908734898781	-0.371592150239523	1	5	0.111111111111111	0	0.134253216140699	2	1	-0.4	0.6	1.92592994438724e-35	4	1.88915916375402	0	0	0.39269908169875	0.983092170705297	-2.55351295663786e-16	1	2.28234523241313	1.92103239678505	-0.344445318881999	0.581519866440465
"66"	66	-0.364695843383913	0.467551356603246	1	1	0.45445436744939	-0.997114030781646	1	4	0.166666666666667	0	0.345683563939136	3	0.25	-0.4	0.6	2.77333911991762e-33	2	1.88915916375402	0	0	1.17809724509625	0.869063737080103	3.10862446895044e-16	1	3.55463126650583	3.61223465366167	-0.337066352456678	-0.503643919235047
"67"	67	-0.426739110706898	-0.273731310231916	1	2	0.380395665848578	-0.815136892988986	0.888888888888889	3	0.0625	0	0.458464191391975	2	0.5	0.4	0	1.23259516440783e-33	3	2.04319187054512	0	0	1.570796326795	1.36070140723361	-3.49720252756924e-16	1	3.19073038578165	6.65940945427396	1.12177985128033	2.74377177401486
"68"	68	0.426267421468625	0.245045032158629	1	1	0.519860385419959	-2.11870653550336	1	3	0.0617283950617284	0	0.309698235141451	5	1	-0.5	0.4	7.70371977754894e-35	2	1.52295506753132	0	0	1.96349540849375	0.865283383939244	-3.33066907387547e-17	1	5.50035871476422	1.84412175716428	-4.37503132273752	-0.359837803577712
"69"	69	-0.0588032148572559	-0.211305663780149	1	2	0.670215921788226	-1.28652827655044	1	2	0.00823045267489712	0	0.325350940463546	3	1	-0.4	0.4	3.08148791101958e-34	3	2.04319187054512	0	0	1.96349540849375	0.942059432753494	7.7715611723761e-17	1	1.88431583212834	1.25921233030571	1.84796610757802	-7.17048794054474
"70"	70	0.446969594781049	0.446969594781049	1	1	0.735621939758795	3.02958595981918	0.888888888888889	2	0.0699588477366255	0	0.273783987348959	1	1	-0.2	0.1	0	2	1.46481638489081	0	0	2.3561944901925	1.09435915472903	1.55431223447522e-16	1	4.70308918194863	2.30572869927319	12.332911756135	-4.6397852444049
"71"	71	0.559685949910172	0.403969035759774	1	3	0.908908734898781	0.0219458400784835	0.888888888888889	4	0.111111111111111	0	0.271139463585252	2	0.333333333333333	-0.5	0.6	0	4	1.52295506753132	0	0	1.570796326795	1.14764752896197	6.10622663543836e-16	1	0.465676780920646	4.4042672755913	-10.8122251762083	4.16540368272228
"72"	72	0.500497141414958	-0.22891058430446	1	2	0.801027957729363	-0.569729987273897	1	5	0.166666666666667	0	0.252660581201644	1	0.25	-0.2	0.8	1.23259516440783e-33	3	2.04319187054512	0	0	1.17809724509625	0.810444325520781	3.99680288865056e-16	1	3.13350548997142	0.405137876081371	-0.151608273735921	-0.356559589811289
"73"	73	0.725174722057986	-0.158876862974983	1	1	0.735621939758795	1.11608712021745	1	4	0.0205761316872428	0	0.300625047274879	1	1	0.1	0.2	0	3	1.88915916375402	0	0	1.96349540849375	0.994338460867806	-4.44089209850063e-16	1	5.72197881222627	5.29162003734989	2.01598344450826	9.47981426999473
"74"	74	0.402103942683394	0.225411468891313	1	1	0.801027957729363	-2.08491948223598	1	3	0.037037037037037	0	0.307175926156012	1	1	-0.4	0.2	7.70371977754894e-35	3	1.73512645696292	0	0	1.96349540849375	0.714603961817762	-2.22044604925031e-17	1	3.46960029902047	-0.93044392016981	3.19762508355929	3.42990055749456
"75"	75	-0.165232147106839	0.0132759117362233	1	3	0.240930946277197	0.786184424613531	1	3	0.0625	0	0.266273874592223	3	0.5	-0.1	0.2	1.23259516440783e-33	3	1.52295506753132	0	0	1.17809724509625	1.46461065367953	3.42087469462626e-16	1	3.17098184841609	3.77087543374915	-1.44559450624004	3.64165991684467
"76"	76	0.184616420243046	0.0352413944655434	2	5	0.346573590279973	-0.429038000313223	0.777777777777778	5	0.166666666666667	0	0.271343780712288	1	0.25	-0.7	0.8	3.90000813738415e-34	6	1.73512645696292	0	0	0.39269908169875	0.395535336529813	-3.5527136788005e-16	1	3.86899251982099	2.56240809811519	0.0140151672999878	0.943076765903418
"77"	77	0.406772889219748	0.567628979286334	1	2	0.215761554338836	-2.41083417828139	1	5	0.0246913580246914	2	0.311085001991265	2	1	-0.1	0.3	3.08148791101958e-34	3	1.88915916375402	0	0	1.96349540849375	1.3541411830307	-8.88178419700125e-17	1	4.60797601400814	-0.23720035078244	3.20917593161521	7.41920537379076
