"instance"	"DN_HistogramMode_5"	"DN_HistogramMode_10"	"CO_f1ecac"	"CO_FirstMin_ac"	"CO_HistogramAMI_even_2_5"	"CO_trev_1_num"	"MD_hrv_classic_pnn40"	"SB_BinaryStats_mean_longstretch1"	"SB_TransitionMatrix_3ac_sumdiagcov"	"PD_PeriodicityWang_th0_01"	"CO_Embed2_Dist_tau_d_expfit_meandiff"	"IN_AutoMutualInfoStats_40_gaussian_fmmi"	"FC_LocalSimple_mean1_tauresrat"	"DN_OutlierInclude_p_001_mdrmd"	"DN_OutlierInclude_n_001_mdrmd"	"SP_Summaries_welch_rect_area_5_1"	"SB_BinaryStats_diff_longstretch0"	"SB_MotifThree_quantile_hh"	"SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1"	"SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1"	"SP_Summaries_welch_rect_centroid"	"FC_LocalSimple_mean3_stderr"	"DN_Mean"	"DN_Spread_Std"	"state_Shift..dimension.1."	"state_Shift..dimension.2."	"state_Slope..dimension.1."	"state_Slope..dimension.2."
"20"	20	0.654984774170121	0.654984774170121	1	4	0.49692912664824	0.34245097107434	1	7	0.0625	0	0.133784894045922	1	1	0.2	0	3.77482269099898e-33	3	1.73512645696292	0	0	0.7853981633975	1.20479234598089	-2.99760216648792e-16	1	6.69867546145239	6.37917358792228	-0.681477442012095	-1.689023978796
"21"	21	-0.195726249337303	-0.195726249337303	1	1	0.45445436744939	2.81111150200458	1	5	0.00823045267489712	0	0.288973695081258	5	1	-0.2	0.4	0	3	2.04319187054512	0	0	1.96349540849375	0.625475280275673	1.11022302462516e-16	1	2.90974385496697	5.73344727795009	3.04329153527271	5.12130681837962
"22"	22	0.599830101488104	0.769644015820921	1	1	0.908908734898781	2.90959334992512	0.888888888888889	5	0.0123456790123457	0	0.309164486129516	1	1	0.1	0.3	7.70371977754894e-35	3	2.04319187054512	0	0	2.3561944901925	1.20299139087739	-1.11022302462516e-17	1	4.87528436703729	5.71906078222197	0.247231293183634	-1.72111383192055
"23"	23	0.313981284029044	0.313981284029044	1	2	0.735621939758795	-0.204996535368652	1	4	0.333333333333333	0	0.256627798501371	1	0.2	-0.4	0.3	2.77333911991762e-33	5	2.04319187054512	0	0	1.570796326795	0.880711660723645	-5.77315972805081e-16	1	6.18121927601828	2.00893649208778	2.62926646591661	-5.29217029139538
"24"	24	-0.201212539665803	-0.201212539665803	1	3	0.866433975699932	-0.207771742608401	1	4	0.0416666666666667	0	0.338377085266868	3	0.5	-0.2	0.2	3.08148791101958e-34	3	1.88915916375402	0	0	1.17809724509625	1.40543607348829	2.55351295663786e-16	1	4.14105386810104	3.09548691573618	4.03945352004406	0.817993742797207
"25"	25	-0.654169080975448	-0.819383108605495	1	1	0.49692912664824	2.50769884543655	1	2	0.0205761316872428	0	0.34953535278583	1	1	-0.2	-0.1	1.23259516440783e-33	3	1.88915916375402	0	0	1.96349540849375	1.38535117891551	2.1094237467878e-16	1	2.46427654267815	2.62181736769228	6.35718727281899	2.29236139533991
"26"	26	-1.0273756164861	-0.224669922511672	1	3	1.2130075659799	-1.16507701041582	1	5	0.0625	0	0.267223067016353	1	0.5	-0.2	0.6	0	4	2.04319187054512	0	0	1.17809724509625	1.33940009902881	-1.22124532708767e-16	1	3.42963439409649	4.9245666368857	-6.79495195210678	2.30010907531312
"27"	27	-0.739639356893332	0.239157105923844	1	1	0.735621939758795	-0.46197236473858	0.888888888888889	3	0.0452674897119342	0	0.277737592956232	1	1	0.7	-0.4	0	2	1.58109375017182	0	0	1.96349540849375	1.13704926506288	-1.99840144432528e-16	1	2.54975802646296	7.06256697146477	1.80844100595098	0.944898228230437
"28"	28	-0.369339059580296	-0.626597618187004	1	2	0.866433975699932	0.127332234294844	1	3	0.0123456790123457	2	0.334957693351223	2	1	0.3	0.4	3.08148791101958e-34	3	2.04319187054512	0	0	1.96349540849375	1.49356569606685	-6.43929354282591e-16	1	3.94764695774875	-0.0180125858617739	-0.733427383488721	4.46837324809471
"29"	29	-0.556692404177795	-0.36912711793426	1	2	0.562335144618808	-2.26557133219989	1	2	0.0625	0	0.249192707570602	2	0.5	-0.7	0.2	0	2	1.73512645696292	0	0	1.570796326795	0.397955605494631	-2.60902410786912e-16	1	3.2400019604622	1.64627959296507	-0.188264615182371	2.20567961353232
"30"	30	-0.531629960587251	0.0455589276737542	1	1	1.08219553003877	-3.06712042293447	1	4	0.037037037037037	0	0.316049959742883	1	1	0	0.8	1.23259516440783e-33	2	1.73512645696292	0	0	1.96349540849375	1.33356310884284	6.66133814775094e-16	1	6.78373521517503	2.31972320651228	2.31324760832011	5.11019335213886
"31"	31	0.190351105604776	0.24588101713395	1	1	0.735621939758795	0.843496057908165	1	5	0.0205761316872428	0	0.356262958150016	1	1	0	0.4	1.23259516440783e-33	2	1.88915916375402	0	0	2.74889357189125	1.39784848980424	2.1094237467878e-16	1	4.50112775223195	5.3062095539147	4.73793468931355	9.51329710834734
"32"	32	0.774438413333052	0.911401221495882	1	2	0.627741162589377	-0.140912660226627	1	4	0.0205761316872428	0	0.267323362604687	2	1	-0.1	0.2	3.08148791101958e-34	3	1.88915916375402	0	0	1.570796326795	1.44274275061827	5.82867087928207e-17	1	2.69353190030721	3.37928883138522	8.64088234978544	-1.40084563211762
"33"	33	0.0103287005146103	0.0103287005146102	1	3	0.184177611936872	-1.47297409049364	0.888888888888889	3	0.0740740740740741	0	0.224929014624494	2	0.333333333333333	-0.5	0.8	3.08148791101958e-34	4	1.52295506753132	0	0	1.17809724509625	0.469271534639058	-2.22044604925031e-16	1	8.30639332756998	6.1543753936129	7.66422976655164	1.18688600311202
"34"	34	-0.134702317390948	0.333888768477598	1	2	0.974314752869349	-0.894297886618904	0.888888888888889	3	0.0205761316872428	0	0.25879778929623	5	1	-0.5	0.2	1.23259516440783e-33	3	1.88915916375402	0	0	1.96349540849375	1.1237731679982	5.55111512312578e-16	1	3.54698267380221	8.47289798593423	-5.60494971182767	-0.1947238671229
"35"	35	0.121342641984907	0.303760296707379	1	2	0.801027957729363	-0.136773937007716	1	4	0.104166666666667	0	0.283203872730685	2	0.5	0.2	-0.4	1.92592994438724e-35	4	1.73512645696292	0	0	1.570796326795	0.99088354320869	-1.33226762955019e-16	1	8.68234171296275	3.51787579350149	-2.00382360979926	0.0027439349115046
"36"	36	-1.04594808081354	-0.469304115677663	1	1	0.908908734898781	-1.27025769840862	1	2	0.0123456790123457	0	0.306631495600209	1	1	-0.2	0.4	4.93038065763132e-33	5	2.04319187054512	0	0	1.570796326795	1.04914780197262	-5.99520433297585e-16	1	4.00993259944548	6.40002936371386	13.7841772618662	7.11041312818081
"37"	37	0.344348916813178	0.195823791718333	1	2	0.380395665848578	-1.36127241586042	1	3	0.0452674897119342	0	0.318720079937903	5	1	-0.6	0.2	0	2	1.67698777432242	0	0	1.96349540849375	0.950803128078543	-1.08246744900953e-16	1	5.12542969751179	1.45543685289303	3.98985914789258	-1.66106737894323
"38"	38	0.236696522411331	0.413445504643932	1	2	0.627741162589377	-0.041956059286605	1	4	0.0625	2	0.23431163596841	2	0.5	0.1	-0.2	1.23259516440783e-33	3	1.67698777432242	0	0	1.17809724509625	1.39641568688334	9.99200722162641e-17	1	4.467784482375	5.43097305738589	-2.70494654943288	-3.08343305538511
"39"	39	-0.157699342150419	-0.209327946771038	1	2	1.14760154800934	2.40938203448033	1	3	0.0246913580246914	0	0.292918449628336	2	1	0.3	0	0	4	1.88915916375402	0	0	1.570796326795	1.48552226281252	6.88338275267597e-16	1	6.58823010991991	3.05242086943911	1.35845162986445	6.04768986318701
"40"	40	0.951743920793051	-0.00827698719133226	1	4	0.908908734898781	2.31429452216786	1	7	0.0625	0	0.292154079176038	5	0.5	0	-0.6	3.08148791101958e-34	3	1.88915916375402	0	0	1.570796326795	0.852029338418746	-7.67441665772139e-16	1	3.21403437993319	3.36906293080075	6.38827529627914	-5.88321344554369
"41"	41	-0.434063411706136	-0.616689170223684	1	1	0.380395665848578	-3.17884309251371	1	2	0.00823045267489712	0	0.341682708441072	1	1	-0.1	0.3	1.23259516440783e-33	3	2.04319187054512	0	0	1.96349540849375	1.32288261228906	-3.88578058618805e-17	1	3.37665349666104	3.81699203473452	7.49597871597948	-4.1975806399746
"42"	42	0.488247218651166	0.636253067308216	1	4	0.670215921788226	-0.18404059260949	1	5	0.0625	2	0.223565785718751	1	0.5	-0.2	0.2	7.70371977754894e-35	3	1.67698777432242	0	0	1.17809724509625	1.16675996216037	2.83106871279415e-16	1	3.46310615023888	3.26422120090414	1.0810847412013	1.4636998912876
"43"	43	-0.0779731005274723	0.116250671639207	1	1	0.974314752869349	-5.44769563159975	1	5	0.037037037037037	0	0.339697336925313	2	1	-0.2	0.6	1.23259516440783e-33	2	1.73512645696292	0	0	1.96349540849375	1.3590269800309	-4.94049245958195e-16	1	4.90522725965449	3.10487365617963	3.56011110444159	3.19369403907567
"44"	44	-0.140055271886583	0.0361357510828225	1	3	0.479623759387752	0.49569647512872	1	2	0.0416666666666667	0	0.304982441706267	3	0.5	0.5	-0.1	7.70371977754894e-35	3	1.52295506753132	0	0	1.17809724509625	1.50348291438827	-5.88418203051333e-16	1	4.93100601605205	5.34221867686598	4.82015553063069	-1.67833506459476
"45"	45	0.251692635838236	0.395632080467614	1	1	0.562335144618808	-2.05581623875499	1	2	0.0452674897119342	0	0.347729644579562	1	1	0	0.2	0	2	1.58109375017182	0	0	2.3561944901925	1.29620901423864	-6.43929354282591e-16	1	0.7466299667316	5.61396014953037	2.02104781361598	0.0182439015399052
"46"	46	0.592632732397462	1.0032873481591	1	3	1.08219553003877	-1.44216741544327	1	5	0.0625	0	0.264850178135944	3	0.5	0	0.4	6.93334779979405e-34	3	1.73512645696292	0	0	1.17809724509625	1.35782587010181	-1.66533453693773e-17	1	5.27609153629536	6.38222423781488	4.78351688692679	6.94592002967364
"47"	47	-0.129971081451759	-0.302338740092225	1	4	0.49692912664824	3.47078901281211	1	5	0.0740740740740741	0	0.299526521563375	2	0.333333333333333	-0.5	0.4	3.08148791101958e-34	6	1.73512645696292	0	0	1.570796326795	0.667964381282371	2.22044604925031e-17	1	2.14904517968475	2.17882001762412	2.25777882123728	3.78524083027724
"48"	48	-0.580000329064683	-0.108487103834002	1	1	0.866433975699932	-0.380326540686171	1	3	0.166666666666667	0	0.300733827599982	5	0.25	-0.4	0.6	2.77333911991762e-33	3	1.88915916375402	0	0	0.7853981633975	0.953131899337857	-5.32907051820075e-16	1	4.5976075804581	3.58210381821454	7.17487467411243	-3.80399927030559
"49"	49	-0.225055462051381	-0.405564272971572	1	1	0.604809903817658	-1.31826303831332	1	5	0.111111111111111	0	0.266360935119413	1	0.333333333333333	0.2	0.1	0	2	1.88915916375402	0	0	0.7853981633975	1.27616852262864	7.32747196252603e-16	1	6.78729530690731	4.98598212648138	4.7877192001963	-1.62919595702301
"50"	50	-0.853960500522252	-1.01196144757455	1	2	0.735621939758795	-0.822213459156274	1	3	0.0625	0	0.23231973808049	1	0.5	-0.6	0.6	0	3	2.04319187054512	0	0	1.17809724509625	0.655939496920345	4.44089209850063e-16	1	5.05205623111048	0.677239309205151	-1.14370358005239	5.4872551891868
"51"	51	0.303224408702521	0.44803065214809	1	2	0.97431475286935	-1.76834808784111	1	4	0.0625	0	0.231750077088101	2	0.5	-0.2	0.4	0	3	2.04319187054512	0	0	1.17809724509625	1.21554118703648	-2.99760216648792e-16	1	3.77028368691959	3.75444176533762	5.83501851572527	7.51184147271508
"52"	52	-0.467253141757936	-0.134901045035074	1	2	0.801027957729363	-1.57393969230578	1	3	0.0329218106995885	0	0.265348731964362	2	1	-0.2	0.8	3.77482269099898e-33	2	1.73512645696292	0	0	1.570796326795	1.25879123832518	-2.22044604925031e-17	1	4.34756014931522	2.21846796132748	2.48964537867473	0.722369479685378
"53"	53	0.652094851801677	0.807303638281688	1	1	0.380395665848578	-0.574782027733944	0.777777777777778	3	0.0617283950617284	2	0.315894696448294	3	1	0.4	0.2	2.77333911991762e-33	3	1.52295506753132	0	0	1.96349540849375	1.35231770300074	-1.04360964314765e-15	1	3.14281116813955	7.24881162851977	5.78404338949057	2.45206306536838
"54"	54	-0.501463400283743	-0.501463400283743	1	1	0.801027957729363	2.60283441518326	1	4	0.111111111111111	0	0.293616476456059	5	0.333333333333333	-0.2	0.5	0	3	1.88915916375402	0	0	1.17809724509625	1.4040661064339	1.55431223447522e-16	1	3.27614623768791	1.34889400349148	3.71824725058601	6.80807578540373
"55"	55	-0.590604684871207	0.441845317715919	1	5	0.627741162589377	0.407053265106044	1	4	0.111111111111111	0	0.230161931683575	1	0.333333333333333	-0.05	0.8	3.08148791101958e-34	4	1.88915916375402	0	0	0.7853981633975	1.24675194959219	4.44089209850063e-16	1	3.43530641771571	5.28780924519195	-2.33673769173758	1.11920801659693
"56"	56	-0.547467408050627	-0.547467408050627	1	2	0.422870425047427	1.56721616032852	1	3	0.0625	0	0.306934067087187	3	0.5	-0.1	0.3	3.08148791101958e-34	3	1.88915916375402	0	0	1.570796326795	1.48083805355755	-2.16493489801906e-16	1	3.96809483797155	2.72844219260058	5.89765705045111	0.0650929509100002
"57"	57	-0.432971216151126	-0.594410786899817	2	5	1.14760154800934	-0.414748023669403	1	5	0.0740740740740741	0	0.38250253920626	2	0.333333333333333	-0.5	0.6	3.77482269099898e-33	5	1.73512645696292	0	0	0.39269908169875	0.850214036818273	-2.77555756156289e-16	1	4.70706833523059	2.78558304163898	4.91688567385848	4.08823876094172
"58"	58	0.297808098764561	-0.124009043949314	2	4	0.97431475286935	-0.0536462054417995	1	5	0.111111111111111	0	0.221003011768768	2	0.333333333333333	-0.3	0.6	2.33037523270855e-33	3	1.88915916375402	0	0	0.7853981633975	1.05444531969567	2.99760216648792e-16	1	3.99967270052872	4.65245211381557	4.93741119513501	3.35274311397747
"59"	59	0.124170981246263	-0.560286120157823	1	1	1.38629436111989	3.4821616685713	1	2	0.0617283950617284	0	0.342170653100427	2	1	0.3	0.1	7.70371977754894e-35	3	1.52295506753132	0	0	2.3561944901925	1.28166882444928	1.57165946923499e-16	1	2.82396167316172	3.69717021594422	0.644492221550162	4.93855080024447
"60"	60	-0.0715331955603	1.33518173758376	2	3	0.604809903817658	-1.67692575923205	0.888888888888889	5	0.111111111111111	0	0.20805137197051	1	0.666666666666667	-0.2	0.5	6.93334779979405e-34	3	1.73512645696292	0	0	0.7853981633975	1.27455496044089	-3.77475828372553e-16	1	4.42780244254652	3.50659264023622	1.31515976222958	-0.93306069677437
"61"	61	-1.05203249587983	0.196232935267236	1	3	0.735621939758795	-2.4978529278269	1	4	0.0625	0	0.297711964266072	5	0.5	-0.1	0.2	7.70371977754894e-35	2	2.04319187054512	0	0	1.17809724509625	1.13722475156603	-1.02140518265514e-15	1	2.68613198072032	1.73307421885781	4.41289529230958	-4.78274422609401
"62"	62	0.0630420399456397	-0.100922445219072	1	2	0.380395665848578	1.04473980673471	1	2	0.0329218106995885	0	0.246230902246993	5	1	0.1	0.2	6.93334779979405e-34	3	1.73512645696292	0	0	1.96349540849375	0.873230951947317	-5.99520433297585e-16	1	0.988108187972702	-0.0288603358156383	8.23103389974034	4.91715865551202
"63"	63	0.635649792840045	-0.509371716713795	1	3	0.97431475286935	2.13175622626088	1	4	0.0246913580246914	0	0.289351215667544	3	1	0.1	0.6	3.08148791101958e-34	3	1.88915916375402	0	0	1.17809724509625	1.55820508331454	-2.44249065417534e-16	1	5.27780348295252	4.46892804950356	1.24049036411246	-3.86012073716111
"64"	64	0.703548413118297	0.825555448752536	2	6	0.726969256128551	-0.739425481588191	1	6	0.166666666666667	2	0.138542712660296	1	0.25	-0.3	0.6	2.77333911991762e-33	3	1.88915916375402	0	0	0.39269908169875	0.910648812084553	4.21884749357559e-16	1	5.17712307950985	1.73539605224718	-0.274637761601562	0.586320785337271
"65"	65	-0.00982547742346029	-0.145830471976382	1	2	1.08219553003877	-0.479331597352292	1	5	0.166666666666667	0	0.237727658284741	1	0.25	-0.6	0.6	4.93038065763132e-33	3	1.52295506753132	0	0	0.7853981633975	0.851418104138583	-8.88178419700125e-17	1	2.28234523241313	1.92103239678505	-0.344445318881999	0.581519866440465
"66"	66	0.837979971812076	-0.165099427939494	1	4	0.735621939758795	-1.65211183176048	0.888888888888889	6	0.166666666666667	0	0.235889793280127	2	0.25	-0.1	0.8	1.92592994438724e-33	2	2.04319187054512	0	0	0.7853981633975	0.987683729210671	3.10862446895044e-16	1	3.55463126650583	3.61223465366167	-0.337066352456678	-0.503643919235047
"67"	67	0.0735020134200114	-0.0875485521369612	2	4	1.14760154800934	-1.60435333858762	1	5	0.0625	0	0.264021565488237	1	0.5	0.2	0	4.93038065763132e-33	3	1.88915916375402	0	0	0.7853981633975	1.44197082504991	4.88172870183323e-16	1	3.19073038578165	6.65940945427396	1.12177985128033	2.74377177401486
"68"	68	-1.04865583161744	-0.213294041339886	2	2	0.735621939758795	-0.349542305510172	1	4	0.333333333333333	0	0.155883992839902	1	0.2	-0.4	0.6	7.70371977754894e-35	4	1.73512645696292	0	0	0.39269908169875	0.574523616234165	1.11022302462516e-16	1	5.50035871476422	1.84412175716428	-4.37503132273752	-0.359837803577712
"69"	69	0.621782940450825	0.781454367891157	1	1	0.735621939758795	-0.776709056802457	1	5	0.0452674897119342	0	0.332886269714417	3	1	-0.1	0.8	4.93038065763132e-33	2	1.67698777432242	0	0	2.3561944901925	1.22336530487458	1.55431223447522e-16	1	1.88431583212834	1.25921233030571	1.84796610757802	-7.17048794054474
"70"	70	-0.757693230883202	-0.900984366938154	1	1	0.389048349478822	-1.11954327817297	1	2	0.00823045267489712	0	0.245492682465467	1	1	0	0.2	4.93038065763132e-33	4	2.04319187054512	0	0	1.570796326795	1.2246311700911	1.92901250528621e-16	1	4.70308918194863	2.30572869927319	12.332911756135	-4.6397852444049
"71"	71	-0.190939751436912	-0.479191301627263	1	3	0.627741162589377	0.507152803918806	1	5	0.0625	0	0.285602951740558	1	0.5	-0.1	0.4	3.08148791101958e-34	4	1.88915916375402	0	0	1.17809724509625	1.42102692530253	1.99840144432528e-16	1	0.465676780920646	4.4042672755913	-10.8122251762083	4.16540368272228
"72"	72	-0.450400763967298	0.293002990362192	1	1	0.735621939758795	-1.43194662884473	1	5	0.166666666666667	0	0.306013145249852	3	0.25	-0.3	0.6	3.08148791101958e-34	3	1.73512645696292	0	0	1.570796326795	1.08973673570222	4.44089209850063e-16	1	3.13350548997142	0.405137876081371	-0.151608273735921	-0.356559589811289
"73"	73	0.378048148135634	0.227740347403671	1	3	0.306336964247765	1.01444997942656	1	6	0.0625	0	0.261278795109639	1	0.5	-0.2	-0.2	0	4	1.52295506753132	0	0	1.17809724509625	1.28552846958049	-1.77635683940025e-16	1	5.72197881222627	5.29162003734989	2.01598344450826	9.47981426999473
"74"	74	-0.874557876282771	-0.720509790978374	1	2	0.670215921788226	2.23270939052351	1	3	0.0416666666666667	0	0.266804643104278	3	0.5	0.3	0.35	2.77333911991762e-33	3	1.88915916375402	0	0	1.570796326795	1.18446225351311	8.88178419700125e-17	1	3.46960029902047	-0.93044392016981	3.19762508355929	3.42990055749456
"75"	75	-0.494619872366692	-0.319183623271292	2	2	0.801027957729363	0.21081967623256	1	4	0.0625	0	0.462230982807116	3	0.5	-0.2	0.2	7.70371977754894e-35	3	1.73512645696292	0	0	0.7853981633975	1.20688047449439	-6.10622663543836e-17	1	3.17098184841609	3.77087543374915	-1.44559450624004	3.64165991684467
"76"	76	0.153561156163241	0.327799873704625	1	1	0.562335144618808	-0.609037712547841	1	6	0.0493827160493827	0	0.33648564147162	2	1	-0.2	0.7	0	2	1.67698777432242	0	0	1.96349540849375	1.29659736354645	-3.88578058618805e-16	1	3.86899251982099	2.56240809811519	0.0140151672999878	0.943076765903418
"77"	77	0.27070818909218	0.100018915020335	1	1	0.908908734898781	-1.26370507190141	1	3	0.037037037037037	0	0.331691821968539	1	1	0.5	-0.1	6.93334779979405e-34	2	1.73512645696292	0	0	2.3561944901925	1.17933249160634	-1.22124532708767e-16	1	4.60797601400814	-0.23720035078244	3.20917593161521	7.41920537379076
"78"	78	-0.433892599377256	-0.251988438932763	1	1	1.14760154800934	-1.46729566480658	0.888888888888889	4	0	0	0.290390703488244	2	1	0	0.4	1.23259516440783e-33	4	2.19722457733622	0	0	1.96349540849375	1.38198259419459	-2.05391259555654e-16	1	3.93655779020094	0.979136194003976	4.36680198472619	-4.56325801686178
