"instance"	"DN_HistogramMode_5"	"DN_HistogramMode_10"	"CO_f1ecac"	"CO_FirstMin_ac"	"CO_HistogramAMI_even_2_5"	"CO_trev_1_num"	"MD_hrv_classic_pnn40"	"SB_BinaryStats_mean_longstretch1"	"SB_TransitionMatrix_3ac_sumdiagcov"	"PD_PeriodicityWang_th0_01"	"CO_Embed2_Dist_tau_d_expfit_meandiff"	"IN_AutoMutualInfoStats_40_gaussian_fmmi"	"FC_LocalSimple_mean1_tauresrat"	"DN_OutlierInclude_p_001_mdrmd"	"DN_OutlierInclude_n_001_mdrmd"	"SP_Summaries_welch_rect_area_5_1"	"SB_BinaryStats_diff_longstretch0"	"SB_MotifThree_quantile_hh"	"SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1"	"SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1"	"SP_Summaries_welch_rect_centroid"	"FC_LocalSimple_mean3_stderr"	"DN_Mean"	"DN_Spread_Std"	"state_Shift..dimension.1."	"state_Shift..dimension.2."	"state_Slope..dimension.1."	"state_Slope..dimension.2."
"11"	11	0.417525247158373	0.417525247158373	1	2	0.627741162589377	2.60409953772148	1	4	0.0617283950617284	0	0.300123558882902	2	1	0.1	-0.2	0	3	1.52295506753132	0	0	1.96349540849375	1.2039678701239	5.10702591327572e-16	1	0.596981515558794	5.71391487286792	4.30133835305121	7.85186692527831
"12"	12	-0.167816540719567	0.510511997067489	1	4	0.627741162589377	0.853658777689474	1	4	0.111111111111111	0	0.289211255005872	1	0.333333333333333	-0.3	0.4	1.92592994438724e-35	4	1.52295506753132	0	0	0.7853981633975	1.21071960950305	3.67761376907083e-16	1	2.80524002419803	3.26360257120871	-3.10294315827269	-2.61036131100745
"13"	13	-0.881700978103329	-1.01568234566856	1	2	0.45445436744939	-2.06443130212215	1	5	0.0416666666666667	2	0.267554712226989	1	0.5	-0.2	0.6	3.77482269099898e-33	2	1.88915916375402	0	0	0.7853981633975	1.07067205668553	-2.1094237467878e-16	1	3.22062914199467	2.46456819565371	0.843284894449825	0.479838104450196
"14"	14	-0.448401743683241	-0.287922791308112	1	2	0.735621939758795	3.25671169504715	1	3	0.125	0	0.280945162809031	3	0.5	-0.5	0.1	1.92592994438724e-33	5	1.88915916375402	0	0	1.570796326795	0.824735501856872	-2.77555756156289e-16	1	1.78973335013568	2.8744386018836	-1.0745283478797	-1.70538724337387
"15"	15	0.655967602882769	0.796566615328123	1	2	1.14760154800934	-1.91977712017464	1	5	0.0625	2	0.271421256978279	1	0.5	-0.4	0.8	6.93334779979405e-34	2	2.04319187054512	0	0	1.570796326795	0.922168410745365	-1.77635683940025e-16	1	1.84361350755689	3.04933079832774	-5.67010753556831	-0.450081132572925
"16"	16	0.282103842635741	0.424749574793564	1	2	0.562335144618808	0.798231510075326	1	2	0.0205761316872428	0	0.295362253755373	3	1	0.8	0	0	3	1.88915916375402	0	0	1.570796326795	1.11956260136409	0	1	7.87332235801051	5.5283448630853	-3.66520243905122	3.24953799891535
"17"	17	1.01475932837595	1.15966195188726	1	2	0.908908734898781	-0.0151984301171161	1	4	0.0625	0	0.282149950667732	3	0.5	0.1	0.1	0	3	1.88915916375402	0	0	1.17809724509625	1.4323539302835	7.7715611723761e-16	1	3.73259635600841	6.7277129432595	1.42873175388522	4.45763576576185
"18"	18	0.24559563804977	0.415095160894216	1	2	0.380395665848578	0.0593524461762882	1	6	0.037037037037037	0	0.251988491570256	3	1	0.4	-0.4	1.73333694994851e-34	3	1.73512645696292	0	0	1.96349540849375	0.989146954805836	-2.88657986402541e-16	1	2.48326866056031	4.71734025092282	6.29670746158566	3.8935288489599
"19"	19	-0.811135504068016	-0.930245079864222	1	2	0.562335144618808	-1.02248512469437	0.888888888888889	3	0.0625	0	0.485971917244661	2	0.5	-0.3	0.3	3.08148791101958e-34	2	2.04319187054512	0	0	1.17809724509625	1.22925597107888	8.88178419700125e-17	1	3.98790016914552	3.09364269915097	-8.46965835595352	-3.07537541310647
"20"	20	-0.857577620660685	-0.268764327781493	1	2	0.866433975699932	-1.53503315740579	1	3	0.104166666666667	0	0.28537653095001	5	0.5	0.2	0.7	7.70371977754894e-35	3	2.04319187054512	0	0	1.570796326795	1.25650789828279	2.44249065417534e-16	1	6.69867546145239	6.37917358792228	-0.681477442012095	-1.689023978796
"21"	21	-0.51592815049321	-1.18213341624609	2	5	0.908908734898781	-0.928668212960419	1	3	0.166666666666667	2	0.357578466059893	1	0.25	-0.2	0.8	7.70371977754894e-35	2	1.73512645696292	0	0	0.7853981633975	0.885016052765855	-1.33226762955019e-16	1	2.90974385496697	5.73344727795009	3.04329153527271	5.12130681837962
"22"	22	-0.0664753424728949	-0.547507084341365	1	2	0.553682460988564	-0.261459532338882	1	2	0.0625	0	0.284430695299276	2	0.5	-0.4	0.8	3.08148791101958e-34	3	2.04319187054512	0	0	1.570796326795	1.21296737098008	2.77555756156289e-16	1	4.87528436703729	5.71906078222197	0.247231293183634	-1.72111383192055
"23"	23	-0.384445847844352	-0.384445847844352	1	1	0.519860385419959	0.216847794841171	1	4	0.0205761316872428	0	0.298511428811223	2	1	-0.2	0.6	2.77333911991762e-33	4	1.88915916375402	0	0	1.570796326795	0.800738305411816	-5.32907051820075e-16	1	6.18121927601828	2.00893649208778	2.62926646591661	-5.29217029139538
"24"	24	-0.81138472679096	-0.952566075816085	1	2	0.49692912664824	-0.537428835770796	1	3	0.0625	2	0.261560979212248	1	0.5	-0.1	0.6	1.92592994438724e-35	3	2.04319187054512	0	0	1.570796326795	1.14758574203507	-1.11022302462516e-17	1	4.14105386810104	3.09548691573618	4.03945352004406	0.817993742797207
"25"	25	0.110866987581814	-0.0663367412796425	1	2	0.519860385419959	1.05928393502969	1	5	0.0625	0	0.246219182988828	3	1	0	0.5	0	4	1.73512645696292	0	0	1.17809724509625	1.45884599619208	-2.44249065417534e-16	1	2.46427654267815	2.62181736769228	6.35718727281899	2.29236139533991
"26"	26	-0.878151699928995	-0.741222781261546	1	4	0.562335144618808	-0.788135817956692	1	5	0.0740740740740741	0	0.21723070170466	1	0.333333333333333	-0.2	0.4	6.93334779979405e-34	2	1.67698777432242	0	0	0.7853981633975	1.06685438754126	1.30451205393456e-16	1	3.42963439409649	4.9245666368857	-6.79495195210678	2.30010907531312
"27"	27	0.0339738936225809	0.0339738936225807	1	2	0.519860385419959	-5.31078347612381	1	3	0.00823045267489712	0	0.316601620608594	2	1	0.7	0.2	0	3	2.04319187054512	0	0	1.96349540849375	1.48840494880293	2.22044604925031e-16	1	2.54975802646296	7.06256697146477	1.80844100595098	0.944898228230437
"28"	28	-0.539873005507237	-0.388649126879561	1	2	0.908908734898781	-0.821503051516051	1	3	0.0625	2	0.451911848040779	1	0.5	-0.2	0.9	3.08148791101958e-34	3	1.88915916375402	0	0	1.17809724509625	0.987528237298392	3.33066907387547e-16	1	3.94764695774875	-0.0180125858617739	-0.733427383488721	4.46837324809471
"29"	29	0.804970149291649	0.670676399150968	2	5	0.735621939758795	-1.08588693605083	0.666666666666667	6	0.166666666666667	0	0.166577123058374	1	0.25	-0.3	0.7	6.93334779979405e-34	4	1.88915916375402	0	0	0.39269908169875	0.748041295727114	-1.77635683940025e-16	1	3.2400019604622	1.64627959296507	-0.188264615182371	2.20567961353232
"30"	30	-0.0340644788579183	-0.106030035199547	1	1	1.14760154800934	-3.45483564710911	1	3	0.0329218106995885	0	0.3147469165581	1	1	-0.1	0.1	9.43705672749745e-34	2	1.73512645696292	0	0	2.3561944901925	1.10572956048509	-7.7715611723761e-17	1	6.78373521517503	2.31972320651228	2.31324760832011	5.11019335213886
"31"	31	-0.696545584155081	-0.550101810313963	1	1	0.670215921788226	0.35612845080403	1	3	0.0246913580246914	0	0.330717177404017	2	1	0	0.2	1.23259516440783e-33	4	1.88915916375402	0	0	2.3561944901925	1.03741488184317	-1.88737914186277e-16	1	4.50112775223195	5.3062095539147	4.73793468931355	9.51329710834734
"32"	32	0.0740599183869333	0.210017459843871	1	1	0.866433975699932	1.0386626651081	1	4	0	0	0.288113122087293	1	1	-0.1	0.4	1.23259516440783e-33	4	2.19722457733622	0	0	1.96349540849375	1.1365930822233	6.68909372336657e-16	1	2.69353190030721	3.37928883138522	8.64088234978544	-1.40084563211762
"33"	33	0.08771006075034	-0.924062104946189	1	1	1.03972077083992	0.699628520152062	1	4	0.0329218106995885	0	0.302558253258518	1	1	-0.2	0.2	1.23259516440783e-33	3	1.73512645696292	0	0	1.96349540849375	1.29600714152292	5.99520433297585e-16	1	8.30639332756998	6.1543753936129	7.66422976655164	1.18688600311202
"34"	34	0.15727508083278	0.00177137177887166	1	1	0.974314752869349	-1.9633227269916	1	4	0.0576131687242798	0	0.298152352415507	1	1	-0.2	0	0	2	1.52295506753132	0	0	1.96349540849375	1.26463437093212	-1.10397802011164e-15	1	3.54698267380221	8.47289798593423	-5.60494971182767	-0.1947238671229
"35"	35	-0.62504579511041	0.13365736054032	1	2	0.735621939758795	1.82935652332123	1	2	0.0246913580246914	0	0.268132159984176	2	1	0.2	-0.1	3.08148791101958e-34	4	1.88915916375402	0	0	1.570796326795	1.42217348104647	-1.30451205393456e-16	1	8.68234171296275	3.51787579350149	-2.00382360979926	0.0027439349115046
"36"	36	-0.669937744986075	0.00674550553912678	1	2	1.03972077083992	0.563097714295441	0.888888888888889	3	0.00823045267489712	0	0.293479939232386	2	1	0.4	-0.1	2.77333911991762e-33	2	2.04319187054512	0	0	1.570796326795	1.42826302348527	1.11022302462516e-16	1	4.00993259944548	6.40002936371386	13.7841772618662	7.11041312818081
"37"	37	0.851794961857308	-0.145181981999806	1	1	0.45445436744939	0.995814924046933	1	4	0.0617283950617284	0	0.324161990584477	2	1	0	0.4	1.23259516440783e-33	3	1.52295506753132	0	0	1.96349540849375	1.29586809908073	-2.22044604925031e-17	1	5.12542969751179	1.45543685289303	3.98985914789258	-1.66106737894323
"38"	38	-0.122755007693235	0.0279066847591997	1	2	0.97431475286935	-0.589713200289031	1	5	0.125	0	0.255163318488972	5	0.5	0.1	0.2	4.81482486096809e-34	3	1.67698777432242	0	0	1.17809724509625	1.31965350972067	4.02455846426619e-17	1	4.467784482375	5.43097305738589	-2.70494654943288	-3.08343305538511
"39"	39	0.126465942175628	0.30404785297126	1	2	0.693147180559945	2.84355736392384	1	3	0.125	0	0.254383099719519	2	0.5	0.4	-0.6	3.08148791101958e-34	4	1.73512645696292	0	0	1.570796326795	1.07545974303944	-2.38697950294409e-16	1	6.58823010991991	3.05242086943911	1.35845162986445	6.04768986318701
"40"	40	-0.760784156483787	-0.626418623074882	1	2	0.866433975699932	0.101320602848925	1	3	0.0625	0	0.337625461330796	3	0.5	0	0.2	0	4	1.88915916375402	0	0	1.17809724509625	1.63234390168464	-7.91033905045424e-17	1	3.21403437993319	3.36906293080075	6.38827529627914	-5.88321344554369
"41"	41	0.253134850832379	0.429379081652945	1	1	0.670215921788226	-0.841768063543733	1	2	0.00823045267489712	0	0.34216415394969	3	1	-0.2	0.2	3.08148791101958e-34	3	2.04319187054512	0	0	1.96349540849375	1.35693480649473	1.88737914186277e-16	1	3.37665349666104	3.81699203473452	7.49597871597948	-4.1975806399746
"42"	42	-0.922619425598956	-0.183820664812188	2	5	0.627741162589377	-0.218297135900937	0.777777777777778	5	0.166666666666667	0	0.240768589236998	2	0.25	-0.4	0.6	3.77482269099898e-33	3	1.88915916375402	0	0	0.39269908169875	0.938284546862454	2.94209101525666e-16	1	3.46310615023888	3.26422120090414	1.0810847412013	1.4636998912876
"43"	43	0.0837246910369204	-0.0721283646035272	2	3	1.2130075659799	0.444996545641603	1	5	0.0625	0	0.220626958417824	1	1	-0.1	0.15	0	5	1.88915916375402	0	0	0.7853981633975	1.44159587833886	4.27435864480685e-16	1	4.90522725965449	3.10487365617963	3.56011110444159	3.19369403907567
"44"	44	-0.159626578110247	-0.322395912184122	2	3	1.08219553003877	0.0982284594145373	1	4	0.0416666666666667	2	0.233453709500476	1	1	0	0	0	3	1.88915916375402	0	0	0.7853981633975	1.47407759602262	1.83186799063151e-16	1	4.93100601605205	5.34221867686598	4.82015553063069	-1.67833506459476
"45"	45	0.419712654893793	0.257404951270795	1	1	0.519860385419959	-2.2583528729913	1	4	0.0205761316872428	0	0.331845615265296	3	1	-0.2	0.4	1.23259516440783e-33	2	1.88915916375402	0	0	2.74889357189125	1.38115398964921	1.13797860024079e-16	1	0.7466299667316	5.61396014953037	2.02104781361598	0.0182439015399052
"46"	46	0.0233829127285279	-0.14847101657008	1	1	0.735621939758795	0.696529215109037	1	2	0.0205761316872428	0	0.341176444956251	3	1	0.2	0	1.23259516440783e-33	2	1.88915916375402	0	0	2.3561944901925	1.36338564682316	1.11022302462516e-17	1	5.27609153629536	6.38222423781488	4.78351688692679	6.94592002967364
"47"	47	0.0772044716034774	0.250047330676916	1	1	0.281167572309404	-3.86878625111789	0.888888888888889	3	0.0452674897119342	0	0.318711411842675	1	1	0	-0.1	7.70371977754894e-35	2	1.67698777432242	0	0	2.3561944901925	0.623033526709327	1.66533453693773e-17	1	2.14904517968475	2.17882001762412	2.25777882123728	3.78524083027724
"48"	48	-0.424996134778644	-0.592464394113706	1	1	0.693147180559945	-2.34458998506933	1	2	0.037037037037037	0	0.303896743719337	3	1	0.6	0.2	0	4	1.73512645696292	0	0	2.3561944901925	0.823960126720911	-2.88657986402541e-16	1	4.5976075804581	3.58210381821454	7.17487467411243	-3.80399927030559
"49"	49	-0.0746425361407248	-0.250426438406423	1	4	0.519860385419959	1.58306800300601	1	3	0.0625	2	0.253672158310593	1	0.5	0.1	0.5	1.92592994438724e-35	4	2.04319187054512	0	0	1.17809724509625	1.35428602349859	-1.16573417585641e-16	1	6.78729530690731	4.98598212648138	4.7877192001963	-1.62919595702301
"50"	50	0.466338392238141	-0.00760585218744109	1	2	0.801027957729363	0.7560112518618	1	4	0.0625	2	0.263320533581384	2	0.5	-0.1	0.7	6.93334779979405e-34	3	1.88915916375402	0	0	1.17809724509625	1.31248194324585	-7.66053886991358e-16	1	5.05205623111048	0.677239309205151	-1.14370358005239	5.4872551891868
"51"	51	0.268530095827623	0.268530095827623	1	3	0.735621939758795	1.37340915750622	1	3	0.104166666666667	0	0.240496779336242	3	1	0.4	0	6.93334779979405e-34	4	2.04319187054512	0	0	1.17809724509625	1.48421600881023	-6.43929354282591e-16	1	3.77028368691959	3.75444176533762	5.83501851572527	7.51184147271508
"52"	52	0.766575687890366	0.0896982543498078	2	5	0.974314752869349	-0.367631602408918	1	6	0.111111111111111	0	0.233041621770811	2	0.333333333333333	-0.3	0.7	1.23259516440783e-33	4	1.88915916375402	0	0	0.7853981633975	1.16781224234987	-1.99840144432528e-16	1	4.34756014931522	2.21846796132748	2.48964537867473	0.722369479685378
"53"	53	-0.256082474886317	-0.393934621497886	1	2	1.2130075659799	1.01369273432386	1	3	0.0329218106995885	2	0.338269688334111	3	1	0.1	0.1	0	3	1.73512645696292	0	0	1.96349540849375	1.18855279085107	-6.10622663543836e-17	1	3.14281116813955	7.24881162851977	5.78404338949057	2.45206306536838
"54"	54	-0.0944388027010847	-0.469435041574799	1	2	0.974314752869349	-1.15689235302672	1	4	0.0246913580246914	2	0.308815097771789	5	1	0.3	0.6	3.08148791101958e-34	2	1.88915916375402	0	0	1.96349540849375	1.42265315832158	-3.5527136788005e-16	1	3.27614623768791	1.34889400349148	3.71824725058601	6.80807578540373
"55"	55	-0.315442715100276	0.155811041367279	1	2	0.562335144618808	-2.09814225853517	1	5	0.0205761316872428	0	0.24374184961529	5	1	-0.5	0.6	3.08148791101958e-34	3	1.88915916375402	0	0	1.96349540849375	0.786884933002155	4.32986979603811e-16	1	3.43530641771571	5.28780924519195	-2.33673769173758	1.11920801659693
"56"	56	1.14829290578325	0.0322190138329905	1	1	1.03972077083992	2.28877433542111	1	3	0.0246913580246914	0	0.321740526363789	1	1	-0.2	0.3	0	5	1.88915916375402	0	0	1.96349540849375	1.24402908867475	-1.69309011255336e-16	1	3.96809483797155	2.72844219260058	5.89765705045111	0.0650929509100002
"57"	57	-0.115814855112881	-0.289949046587724	1	3	0.801027957729363	0.620538774442346	0.888888888888889	4	0.0625	0	0.192958082082904	3	0.5	-0.1	-0.7	3.08148791101958e-34	2	1.67698777432242	0	0	1.17809724509625	1.31948441745726	-3.1641356201817e-16	1	4.70706833523059	2.78558304163898	4.91688567385848	4.08823876094172
"58"	58	-1.07653705427965	-0.366473674221335	1	2	0.974314752869349	2.88372982243453	0.888888888888889	3	0.0123456790123457	0	0.309593068437483	3	1	0	-0.1	3.08148791101958e-34	3	2.04319187054512	0	0	1.570796326795	1.44181137415077	9.99200722162641e-17	1	3.99967270052872	4.65245211381557	4.93741119513501	3.35274311397747
"59"	59	0.0386040273424137	-0.113350963466937	1	2	1.03972077083992	-1.67802513934953	1	4	0.104166666666667	2	0.278945606455071	5	0.5	-0.3	0.4	1.23259516440783e-33	3	2.19722457733622	0	0	1.570796326795	1.16984393019684	-7.7715611723761e-17	1	2.82396167316172	3.69717021594422	0.644492221550162	4.93855080024447
"60"	60	-0.768161959847839	-0.602347213673787	2	3	0.49692912664824	0.237100040179968	1	4	0.0416666666666667	0	0.234924284556513	1	1	-0.2	0.4	1.23259516440783e-33	4	1.52295506753132	0	0	0.7853981633975	1.46887341302086	1.55431223447522e-16	1	4.42780244254652	3.50659264023622	1.31515976222958	-0.93306069677437
"61"	61	-0.293306069833942	-0.468159808039063	1	2	0.801027957729363	-0.0794634935212203	1	3	0.0452674897119342	0	0.276779400515071	2	1	-0.2	-0.2	0	3	1.67698777432242	0	0	1.570796326795	1.35626734468111	-1.49880108324396e-16	1	2.68613198072032	1.73307421885781	4.41289529230958	-4.78274422609401
"62"	62	0.927922737664514	1.08116753466094	1	3	0.974314752869349	-1.37051007412032	1	4	0.125	0	0.290250248739712	3	0.5	0.2	0.5	0	2	2.04319187054512	0	0	1.17809724509625	1.58678382971213	-3.77475828372553e-16	1	0.988108187972702	-0.0288603358156383	8.23103389974034	4.91715865551202
"63"	63	0.306201167712437	0.125603944147432	1	3	0.519860385419959	-0.704541137106649	1	4	0.0625	0	0.267046940486325	1	1	-0.2	0.5	3.08148791101958e-34	4	1.88915916375402	0	0	1.17809724509625	1.5408800537873	-1.74860126378462e-16	1	5.27780348295252	4.46892804950356	1.24049036411246	-3.86012073716111
"64"	64	-0.599414652296718	-0.15585316376695	2	2	1.0167895120682	0.00728319088215361	1	3	0.166666666666667	0	0.270489143206026	1	0.25	-0.2	0.6	3.08148791101958e-34	6	1.73512645696292	0	0	0.7853981633975	0.997649059940006	3.33066907387547e-16	1	5.17712307950985	1.73539605224718	-0.274637761601562	0.586320785337271
"65"	65	-1.01929091553789	0.026174252649042	1	2	0.801027957729363	-0.981051843180735	1	5	0.0625	0	0.261092896315266	1	0.5	-0.2	0.6	1.23259516440783e-33	3	2.04319187054512	0	0	0.7853981633975	1.11578172135497	1.99840144432528e-16	1	2.28234523241313	1.92103239678505	-0.344445318881999	0.581519866440465
"66"	66	0.991523542133772	1.12749846086362	2	5	1.14760154800934	0.559286222536818	1	6	0.111111111111111	0	0.122370258662417	2	1	-0.3	0.7	3.08148791101958e-34	5	1.73512645696292	0	0	0.7853981633975	0.732687851072037	-2.22044604925031e-17	1	3.55463126650583	3.61223465366167	-0.337066352456678	-0.503643919235047
"67"	67	-0.207856448797345	-0.360107083918733	1	1	0.346573590279973	0.814008231475137	0.888888888888889	2	0.0576131687242798	0	0.341397107522749	1	1	-0.5	0.2	3.08148791101958e-34	3	1.52295506753132	0	0	2.3561944901925	1.09181314936831	4.9960036108132e-17	1	3.19073038578165	6.65940945427396	1.12177985128033	2.74377177401486
"68"	68	-0.76400726313564	-0.920470083086204	1	1	0.519860385419959	-0.508692954381896	1	3	0.0576131687242798	0	0.318927701429097	1	1	-0.1	0.4	1.92592994438724e-35	4	1.52295506753132	0	0	2.3561944901925	1.25946329239101	-1.77635683940025e-16	1	5.50035871476422	1.84412175716428	-4.37503132273752	-0.359837803577712
"69"	69	-0.390154785211702	0.240513984435676	1	2	0.562335144618808	0.739073012938405	1	2	0.00823045267489712	0	0.308924143207362	5	1	-0.2	0	6.93334779979405e-34	3	2.04319187054512	0	0	1.96349540849375	0.976860709933944	-3.44169137633799e-16	1	1.88431583212834	1.25921233030571	1.84796610757802	-7.17048794054474
"70"	70	0.0148649583620906	-0.479571887870814	1	3	0.801027957729363	0.349267753527481	1	3	0.0625	0	0.26276571957807	3	0.5	0	0.3	3.08148791101958e-34	4	1.73512645696292	0	0	1.17809724509625	1.59884593322357	9.99200722162641e-17	1	4.70308918194863	2.30572869927319	12.332911756135	-4.6397852444049
"71"	71	-0.498537395146703	-0.311366905914267	1	2	0.670215921788226	-0.639040837821414	1	2	0.0205761316872428	0	0.302037287074876	3	1	0.5	0.5	0	3	1.88915916375402	0	0	1.96349540849375	1.36754558225286	4.05231403988182e-16	1	0.465676780920646	4.4042672755913	-10.8122251762083	4.16540368272228
"72"	72	1.17509535856079	0.713872942545368	1	2	0.974314752869349	-1.76723339026734	1	5	0.333333333333333	0	0.241551852283075	1	0.2	-0.3	0.6	1.23259516440783e-33	3	2.04319187054512	0	0	0.7853981633975	1.18382550777791	7.54951656745106e-16	1	3.13350548997142	0.405137876081371	-0.151608273735921	-0.356559589811289
"73"	73	0.401818515255467	0.245667745118486	1	1	0.801027957729363	0.851900690413201	1	5	0.037037037037037	0	0.340553538779007	1	1	0.2	0.4	3.08148791101958e-34	2	1.73512645696292	0	0	2.3561944901925	1.36273629409234	-3.88578058618805e-16	1	5.72197881222627	5.29162003734989	2.01598344450826	9.47981426999473
"74"	74	-0.0814040257562069	0.0960958464908177	1	4	0.380395665848578	-1.16487305614382	0.888888888888889	4	0.166666666666667	2	0.196874688647289	1	0.25	-0.3	0.7	0	2	1.88915916375402	0	0	0.7853981633975	1.01855345216548	6.88338275267597e-16	1	3.46960029902047	-0.93044392016981	3.19762508355929	3.42990055749456
"75"	75	-0.745140236131203	-0.911202614583008	2	3	1.08219553003877	0.453602992292281	1	4	0.0625	0	0.244151365466291	1	1	-0.1	0.4	0	4	1.88915916375402	0	0	0.7853981633975	1.40226368193491	-2.66453525910038e-16	1	3.17098184841609	3.77087543374915	-1.44559450624004	3.64165991684467
"76"	76	-0.0135121943814622	-0.913786484903946	2	2	0.45445436744939	0.0944114939013707	0.777777777777778	3	0.166666666666667	0	0.16377587564116	1	0.25	-0.4	0.6	2.33037523270855e-33	5	1.88915916375402	0	0	0.7853981633975	0.73883551580208	4.44089209850063e-17	1	3.86899251982099	2.56240809811519	0.0140151672999878	0.943076765903418
"77"	77	-0.530442710817591	-0.395103670526809	1	2	0.908908734898781	-1.01710746191525	1	3	0.0625	2	0.286727252030332	3	0.5	0	0.3	3.08148791101958e-34	3	2.19722457733622	0	0	1.570796326795	1.16978545819345	6.66133814775094e-17	1	4.60797601400814	-0.23720035078244	3.20917593161521	7.41920537379076
"78"	78	0.560976907910745	0.395327888061696	1	1	0.604809903817658	-1.03588359343213	1	5	0.0246913580246914	0	0.339319888206123	2	1	-0.2	0.4	0	3	1.88915916375402	0	0	2.3561944901925	1.40173497965271	-1.66533453693773e-17	1	3.93655779020094	0.979136194003976	4.36680198472619	-4.56325801686178
