"instance"	"DN_HistogramMode_5"	"DN_HistogramMode_10"	"CO_f1ecac"	"CO_FirstMin_ac"	"CO_HistogramAMI_even_2_5"	"CO_trev_1_num"	"MD_hrv_classic_pnn40"	"SB_BinaryStats_mean_longstretch1"	"SB_TransitionMatrix_3ac_sumdiagcov"	"PD_PeriodicityWang_th0_01"	"CO_Embed2_Dist_tau_d_expfit_meandiff"	"IN_AutoMutualInfoStats_40_gaussian_fmmi"	"FC_LocalSimple_mean1_tauresrat"	"DN_OutlierInclude_p_001_mdrmd"	"DN_OutlierInclude_n_001_mdrmd"	"SP_Summaries_welch_rect_area_5_1"	"SB_BinaryStats_diff_longstretch0"	"SB_MotifThree_quantile_hh"	"SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1"	"SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1"	"SP_Summaries_welch_rect_centroid"	"FC_LocalSimple_mean3_stderr"	"DN_Mean"	"DN_Spread_Std"	"state_Shift..dimension.1."	"state_Shift..dimension.2."	"state_Slope..dimension.1."	"state_Slope..dimension.2."
"11"	11	0.120305990275892	-0.0571023270651632	1	2	0.519860385419959	-3.3452604189345	1	4	0.0205761316872428	0	0.284985989997823	2	1	0.2	0.5	1.23259516440783e-33	4	1.88915916375402	0	0	1.570796326795	1.41037850661451	6.66133814775094e-17	1	0.596981515558794	5.71391487286792	4.30133835305121	7.85186692527831
"12"	12	-0.35393907820972	-0.408383030685808	1	2	0.801027957729363	1.23005347854298	1	3	0.0452674897119342	0	0.248143349130064	3	1	0.3	0.4	1.23259516440783e-33	3	1.67698777432242	0	0	1.570796326795	0.998455131275221	-5.99520433297585e-16	1	2.80524002419803	3.26360257120871	-3.10294315827269	-2.61036131100745
"13"	13	-0.38388756932938	-0.551924636558072	2	5	0.735621939758795	-0.109268967751089	0.888888888888889	4	0.111111111111111	0	0.24396442514461	3	0.333333333333333	-0.4	0.5	0	4	1.73512645696292	0	0	0.7853981633975	0.984178131738801	-2.66453525910038e-16	1	3.22062914199467	2.46456819565371	0.843284894449825	0.479838104450196
"14"	14	-0.31738331414642	-0.474839160870417	2	3	0.306336964247765	0.255277386923001	0.777777777777778	4	0.0625	0	0.184271410162966	1	1	-0.4	0.2	6.93334779979405e-34	4	1.67698777432242	0	0	0.7853981633975	0.815368130991918	9.99200722162641e-17	1	1.78973335013568	2.8744386018836	-1.0745283478797	-1.70538724337387
"15"	15	-0.373751565712377	-0.180463796009865	1	4	0.389048349478822	-0.927556600275932	1	2	0.166666666666667	0	0.237577668175614	3	0.25	-0.7	0.7	1.23259516440783e-33	3	1.73512645696292	0	0	1.17809724509625	0.60069964858471	-7.32747196252603e-16	1	1.84361350755689	3.04933079832774	-5.67010753556831	-0.450081132572925
"16"	16	0.322058262335655	-0.0642557849807022	1	1	0.843502716928212	2.06603576765784	1	5	0.0329218106995885	0	0.295755151932493	5	1	-0.3	0.2	0	3	1.73512645696292	0	0	1.570796326795	1.08390470317496	5.38458166943201e-16	1	7.87332235801051	5.5283448630853	-3.66520243905122	3.24953799891535
"17"	17	-0.360522572771387	0.151176594979781	1	2	0.974314752869349	0.851835644520001	1	3	0.0246913580246914	0	0.301321111175396	5	1	-0.2	0.5	1.92592994438724e-33	3	1.88915916375402	0	0	1.96349540849375	1.21291563133671	2.19269047363468e-16	1	3.73259635600841	6.7277129432595	1.42873175388522	4.45763576576185
"18"	18	-0.784639747745836	-0.929492951581556	1	2	0.45445436744939	-0.617582168408168	1	3	0.125	0	0.298255175563389	2	0.5	-0.1	0.2	3.08148791101958e-34	3	2.04319187054512	0	0	1.570796326795	1.41663827138597	-2.77555756156289e-17	1	2.48326866056031	4.71734025092282	6.29670746158566	3.8935288489599
"19"	19	-0.583602457522041	-0.982434591629296	2	4	1.14760154800934	1.8899309771033	1	5	0.111111111111111	0	0.27684994872278	1	0.333333333333333	-0.2	0.8	0	4	1.88915916375402	0	0	0.7853981633975	0.839306253964934	1.99840144432528e-16	1	3.98790016914552	3.09364269915097	-8.46965835595352	-3.07537541310647
"20"	20	0.128802396213078	0.223071190042828	2	4	0.49692912664824	0.174421333504252	0.888888888888889	5	0.111111111111111	0	0.399294147992398	1	1	0.2	-0.4	6.93334779979405e-34	4	1.88915916375402	0	0	0.7853981633975	1.33044498337034	3.33066907387547e-16	1	6.69867546145239	6.37917358792228	-0.681477442012095	-1.689023978796
"21"	21	-0.174546529912803	0.583887868987392	1	1	0.801027957729363	1.31137117758076	1	3	0.037037037037037	0	0.424570140612831	2	1	0.6	-0.3	1.23259516440783e-33	2	1.73512645696292	0	0	1.570796326795	1.04544002748807	-2.22044604925031e-17	1	2.90974385496697	5.73344727795009	3.04329153527271	5.12130681837962
"22"	22	0.560700106257591	0.388569544558306	1	1	0.693147180559945	3.12358284868324	0.888888888888889	6	0.037037037037037	0	0.331614706960376	5	1	0	0.6	3.08148791101958e-34	3	1.73512645696292	0	0	1.570796326795	1.37486911199652	2.44249065417534e-16	1	4.87528436703729	5.71906078222197	0.247231293183634	-1.72111383192055
"23"	23	0.589992433165048	0.589992433165048	1	2	0.735621939758795	2.0449111149196	0.888888888888889	4	0.104166666666667	0	0.260588401224597	2	0.5	-0.2	0.7	3.08148791101958e-34	4	1.88915916375402	0	0	1.570796326795	1.30209051471689	-2.44249065417534e-16	1	6.18121927601828	2.00893649208778	2.62926646591661	-5.29217029139538
"24"	24	0.884090919517816	-0.237187387143877	1	1	0.866433975699932	0.398386767291329	0.888888888888889	4	0.0246913580246914	0	0.315042610130706	1	1	-0.1	0.6	0	4	1.88915916375402	0	0	1.570796326795	1.35660211959716	-2.44249065417534e-16	1	4.14105386810104	3.09548691573618	4.03945352004406	0.817993742797207
"25"	25	-0.0327483321692776	0.100146882966561	1	2	0.735621939758795	-2.44345742189817	1	4	0.037037037037037	0	0.306646808338296	2	1	-0.3	0.6	4.93038065763132e-33	3	1.73512645696292	0	0	1.570796326795	1.01317639491846	1.33226762955019e-16	1	2.46427654267815	2.62181736769228	6.35718727281899	2.29236139533991
"26"	26	-0.894772763073566	-0.754269275341398	1	1	0.908908734898781	0.775273247689834	1	2	0.037037037037037	0	0.307456678203473	1	1	0.2	0.2	0	2	1.73512645696292	0	0	2.74889357189125	1.42917558847602	-4.44089209850063e-17	1	3.42963439409649	4.9245666368857	-6.79495195210678	2.30010907531312
"27"	27	0.705415365981025	0.834735152724011	1	2	0.519860385419959	-0.136802416813559	1	3	0.0246913580246914	0	0.281569568970825	3	1	0.4	-0.1	4.93038065763132e-33	3	1.88915916375402	0	0	1.96349540849375	1.15249386170395	-4.49640324973188e-16	1	2.54975802646296	7.06256697146477	1.80844100595098	0.944898228230437
"28"	28	-0.241208066420353	-0.427660781565016	1	3	0.45445436744939	0.755574315858111	0.888888888888889	3	0.0416666666666667	0	0.253584782697357	1	0.5	0	0.6	3.08148791101958e-34	4	1.88915916375402	0	0	1.17809724509625	1.57219856025953	-3.60822483003176e-16	1	3.94764695774875	-0.0180125858617739	-0.733427383488721	4.46837324809471
"29"	29	0.584495581387339	0.730405508404077	1	1	0.801027957729363	-2.66385045240178	0.888888888888889	5	0.0205761316872428	0	0.247992611913762	2	1	-0.4	0.6	4.93038065763132e-33	3	1.88915916375402	0	0	1.570796326795	1.13458852153712	6.66133814775094e-16	1	3.2400019604622	1.64627959296507	-0.188264615182371	2.20567961353232
"30"	30	0.774655310712458	0.63027629214365	1	1	1.08219553003877	0.772163264004704	1	3	0.0205761316872428	0	0.351930851414645	3	1	0	-0.4	1.23259516440783e-33	3	1.88915916375402	0	0	2.74889357189125	0.947922420029077	2.33146835171283e-16	1	6.78373521517503	2.31972320651228	2.31324760832011	5.11019335213886
"31"	31	0.6464358177246	0.483795345807694	1	1	0.519860385419959	0.75631169286447	0.888888888888889	4	0.0246913580246914	0	0.299423288404051	2	1	0.4	0.2	1.23259516440783e-33	3	1.88915916375402	0	0	1.96349540849375	1.2934626081764	-1.11022302462516e-16	1	4.50112775223195	5.3062095539147	4.73793468931355	9.51329710834734
"32"	32	-0.166139540890879	0.332701201962533	1	5	0.908908734898781	-0.0857272335087575	1	5	0.0625	0	0.224353287506005	1	0.5	0.1	0.6	1.23259516440783e-33	4	1.88915916375402	0	0	1.17809724509625	1.2551346467811	-1.99840144432528e-16	1	2.69353190030721	3.37928883138522	8.64088234978544	-1.40084563211762
"33"	33	1.08252681012323	0.780956063198961	1	1	0.735621939758795	-3.90276672403362	1	4	0.0329218106995885	0	0.283141855056901	2	1	0	0.8	2.77333911991762e-33	3	1.73512645696292	0	0	1.96349540849375	1.08122043598427	-3.88578058618805e-16	1	8.30639332756998	6.1543753936129	7.66422976655164	1.18688600311202
"34"	34	-0.297364353310007	-0.14701136789684	1	2	0.49692912664824	0.192954576913169	1	3	0.125	0	0.244882794829738	2	0.5	-0.2	0.5	3.08148791101958e-34	4	1.67698777432242	0	0	1.570796326795	1.25835545621267	4.9960036108132e-16	1	3.54698267380221	8.47289798593423	-5.60494971182767	-0.1947238671229
"35"	35	-0.314201757982062	0.183843333296531	1	2	0.843502716928212	0.976962817660942	1	2	0.0625	0	0.264436591055213	2	0.5	0.7	0.2	1.23259516440783e-33	2	1.88915916375402	0	0	1.570796326795	1.20230484696969	-4.32986979603811e-16	1	8.68234171296275	3.51787579350149	-2.00382360979926	0.0027439349115046
"36"	36	-0.223319028555754	0.349457019793723	1	3	0.627741162589377	0.234334533293227	1	3	0.0416666666666667	0	0.284076538933936	3	0.5	0.4	-0.1	3.08148791101958e-34	4	2.04319187054512	0	0	1.17809724509625	1.46129349371683	-3.77475828372553e-16	1	4.00993259944548	6.40002936371386	13.7841772618662	7.11041312818081
"37"	37	-0.429319918479285	-0.5957380782432	1	2	0.0640186465450693	0.706079004547282	1	2	0.0452674897119342	0	0.330629589383641	3	1	-0.4	0.4	1.23259516440783e-33	3	1.67698777432242	0	0	1.96349540849375	1.36073811772959	4.44089209850063e-17	1	5.12542969751179	1.45543685289303	3.98985914789258	-1.66106737894323
"38"	38	-0.761761279640724	-0.91574429429699	1	2	0.735621939758795	2.25980031760222	1	3	0.037037037037037	0	0.319003785919229	2	1	-0.1	0.2	0	3	1.73512645696292	0	0	1.96349540849375	1.36212584871514	2.22044604925031e-17	1	4.467784482375	5.43097305738589	-2.70494654943288	-3.08343305538511
"39"	39	0.015842095178507	-0.483915691920297	1	2	0.843502716928213	3.56263264535626	1	5	0.0205761316872428	2	0.26487091385368	2	1	0.4	0.7	1.23259516440783e-33	3	1.88915916375402	0	0	1.96349540849375	1.42453176611012	6.66133814775094e-16	1	6.58823010991991	3.05242086943911	1.35845162986445	6.04768986318701
"40"	40	1.06234780676191	0.73951297157708	1	2	1.14760154800934	-0.498217253518903	1	3	0.0625	2	0.269792624743749	2	0.5	-0.2	0.5	0	3	1.67698777432242	0	0	1.570796326795	1.09570414953295	-9.99200722162641e-16	1	3.21403437993319	3.36906293080075	6.38827529627914	-5.88321344554369
"41"	41	-0.741540105680528	-0.902840340705425	1	1	0.49692912664824	-3.02501773055134	0.888888888888889	4	0.037037037037037	0	0.30924880474039	5	1	-0.4	0.4	1.23259516440783e-33	2	1.73512645696292	0	0	1.570796326795	1.32389843277953	-2.22044604925031e-16	1	3.37665349666104	3.81699203473452	7.49597871597948	-4.1975806399746
"42"	42	0.795332934515813	0.942887985015772	2	5	0.735621939758795	-0.228171914596862	0.888888888888889	5	0.0740740740740741	0	0.163246010138588	2	0.666666666666667	-0.4	0.3	7.70371977754894e-35	4	1.88915916375402	0	0	0.7853981633975	1.14830287934379	-3.66373598126302e-16	1	3.46310615023888	3.26422120090414	1.0810847412013	1.4636998912876
"43"	43	-0.0658025902354803	0.122451169513416	1	2	0.414217741417183	-0.367927172497405	1	3	0.0205761316872428	0	0.304576859427922	5	1	-0.05	0.1	3.08148791101958e-34	2	1.88915916375402	0	0	1.570796326795	1.37343134163392	4.44089209850063e-17	1	4.90522725965449	3.10487365617963	3.56011110444159	3.19369403907567
"44"	44	0.189990063791946	-0.00170331279151203	1	2	0.553682460988564	-1.09686673818451	1	3	0.0416666666666667	0	0.473767347765977	1	0.5	-0.3	0.8	1.92592994438724e-33	3	2.04319187054512	0	0	1.17809724509625	1.12315658551073	-4.77395900588817e-16	1	4.93100601605205	5.34221867686598	4.82015553063069	-1.67833506459476
"45"	45	-0.686329991887476	-0.525765931454132	1	2	0.519860385419959	2.1293363509224	1	3	0.0205761316872428	0	0.278653123917731	2	1	-0.5	0.4	0	4	1.88915916375402	0	0	1.570796326795	1.24140604853049	-6.10622663543836e-17	1	0.7466299667316	5.61396014953037	2.02104781361598	0.0182439015399052
"46"	46	-0.259897675718736	0.144476753018169	1	2	1.14760154800934	-0.390998932300598	0.888888888888889	3	0.0625	2	0.263031704507163	2	0.5	-0.1	0.4	6.93334779979405e-34	3	2.04319187054512	0	0	1.17809724509625	1.3559836935674	-3.1641356201817e-16	1	5.27609153629536	6.38222423781488	4.78351688692679	6.94592002967364
"47"	47	-0.167990049723649	0.357927724479483	1	1	0.908908734898781	0.751976401245311	1	4	0.0205761316872428	0	0.302369304263656	2	1	0	0.4	0	2	1.88915916375402	0	0	2.3561944901925	1.07053997837316	-2.16493489801906e-16	1	2.14904517968475	2.17882001762412	2.25777882123728	3.78524083027724
"48"	48	-0.359948216698173	-0.194679530390179	1	3	0.519860385419959	0.340324308198347	1	2	0.00823045267489712	0	0.314289563028223	3	1	0.6	-0.2	3.08148791101958e-34	4	2.04319187054512	0	0	1.570796326795	1.53989534760769	1.88737914186277e-16	1	4.5976075804581	3.58210381821454	7.17487467411243	-3.80399927030559
"49"	49	0.291989641294743	0.432561365014764	1	1	0.389048349478822	0.363203606527895	1	2	0.0452674897119342	0	0.309633104053851	3	1	0.2	-0.6	1.23259516440783e-33	2	1.67698777432242	0	0	1.17809724509625	1.34564055877619	-1.77635683940025e-16	1	6.78729530690731	4.98598212648138	4.7877192001963	-1.62919595702301
"50"	50	0.459784863945682	0.296008070408752	1	1	0.627741162589377	-0.74696401574276	0.888888888888889	5	0.0246913580246914	0	0.331064147164018	2	1	0.6	-0.2	3.77482269099898e-33	3	1.88915916375402	0	0	2.3561944901925	1.34619926039738	-4.88498130835069e-16	1	5.05205623111048	0.677239309205151	-1.14370358005239	5.4872551891868
"51"	51	-0.85486572803854	-0.710501680538723	1	1	0.627741162589377	-1.32900610474674	1	2	0.0329218106995885	0	0.299195479267303	1	1	-0.2	0.6	3.08148791101958e-34	2	1.73512645696292	0	0	1.96349540849375	1.24983181321321	1.55431223447522e-16	1	3.77028368691959	3.75444176533762	5.83501851572527	7.51184147271508
"52"	52	0.0608991239737168	0.346426974121387	1	3	1.08219553003877	0.515419195256697	1	4	0.0416666666666667	0	0.24126055745163	1	0.5	-0.3	0.1	0	4	1.73512645696292	0	0	1.17809724509625	1.48443212049134	-1.99840144432528e-16	1	4.34756014931522	2.21846796132748	2.48964537867473	0.722369479685378
"53"	53	-0.375498495012688	0.383063470738711	2	2	0.562335144618808	-0.247691683675108	1	5	0.0625	2	0.247452000391423	2	1	-0.3	0.5	3.08148791101958e-34	3	1.88915916375402	0	0	0.7853981633975	1.09507364250908	2.44249065417534e-16	1	3.14281116813955	7.24881162851977	5.78404338949057	2.45206306536838
"54"	54	0.560749052003647	0.390718614703286	1	1	1.2130075659799	-2.66348662492538	0.888888888888889	5	0.111111111111111	0	0.325724813560464	3	0.333333333333333	-0.2	0.4	3.08148791101958e-34	2	1.88915916375402	0	0	1.17809724509625	1.33481772756779	8.32667268468867e-17	1	3.27614623768791	1.34889400349148	3.71824725058601	6.80807578540373
"55"	55	-0.358288053338363	-0.508488560616027	2	4	1.14760154800934	-0.192018384177727	0.888888888888889	5	0.111111111111111	0	0.206691929310848	1	0.666666666666667	-0.1	0.4	7.70371977754894e-35	4	1.73512645696292	0	0	0.7853981633975	1.36199777877551	0	1	3.43530641771571	5.28780924519195	-2.33673769173758	1.11920801659693
"56"	56	-0.763584886259718	-0.88678386962469	1	1	0.49692912664824	-0.0794265022228669	0.888888888888889	3	0.037037037037037	0	0.321828055216226	1	1	0.6	0.1	1.23259516440783e-33	3	1.73512645696292	0	0	1.96349540849375	1.39894293031882	1.11022302462516e-16	1	3.96809483797155	2.72844219260058	5.89765705045111	0.0650929509100002
"57"	57	-0.0542856024899927	0.166888743481833	1	1	0.974314752869349	0.0145498582812896	1	5	0.0123456790123457	0	0.28887585230189	2	1	-0.2	0.6	0	7	2.04319187054512	0	0	1.96349540849375	1.20104688633524	5.77315972805081e-16	1	4.70706833523059	2.78558304163898	4.91688567385848	4.08823876094172
"58"	58	0.308705096102432	0.47846655934238	1	3	0.908908734898781	0.234074145324622	1	5	0.0625	0	0.257168733445099	3	1	0	0.15	3.08148791101958e-34	4	2.04319187054512	0	0	1.17809724509625	1.58005372195015	2.77555756156289e-17	1	3.99967270052872	4.65245211381557	4.93741119513501	3.35274311397747
"59"	59	0.343849019551879	1.08636919082752	1	2	0.801027957729363	1.66737058838914	1	4	0.0329218106995885	0	0.307208027151167	2	1	0	0	0	4	1.73512645696292	0	0	1.570796326795	1.48546392323982	-1.94289029309402e-17	1	2.82396167316172	3.69717021594422	0.644492221550162	4.93855080024447
"60"	60	-0.2444540019052	-0.394864320436494	2	3	0.908908734898781	-0.864280281672967	0.888888888888889	4	0.0416666666666667	0	0.194190573853086	1	1	-0.15	0.5	7.70371977754894e-35	4	1.88915916375402	0	0	0.7853981633975	1.39719794229699	-2.55351295663786e-16	1	4.42780244254652	3.50659264023622	1.31515976222958	-0.93306069677437
"61"	61	-0.731400627089433	-0.872246139440136	1	2	0.778096698957644	1.49785281463581	1	3	0.0625	0	0.282945516538345	2	0.5	0.2	0.2	0	3	1.52295506753132	0	0	1.570796326795	1.15897137146675	-2.66453525910038e-16	1	2.68613198072032	1.73307421885781	4.41289529230958	-4.78274422609401
"62"	62	-0.903878315525202	0.0436174552136885	1	1	1.08219553003877	-2.76858239037138	1	2	0.0205761316872428	0	0.296432249097927	1	1	0	0.2	1.23259516440783e-33	2	1.88915916375402	0	0	1.96349540849375	1.29557989443027	-3.33066907387547e-16	1	0.988108187972702	-0.0288603358156383	8.23103389974034	4.91715865551202
"63"	63	-0.671552203211609	-0.822577605003767	1	2	0.519860385419959	0.891142031370991	1	3	0.0246913580246914	2	0.307895179272618	2	1	0.1	0.2	7.70371977754894e-35	3	1.88915916375402	0	0	1.96349540849375	1.28801820719544	-2.08166817117217e-16	1	5.27780348295252	4.46892804950356	1.24049036411246	-3.86012073716111
"64"	64	-1.00770840586147	-0.857262533888518	1	4	0.627741162589377	0.3131354752889	1	5	0.111111111111111	0	0.360915068776329	2	0.333333333333333	-0.2	0.5	0	3	1.88915916375402	0	0	0.7853981633975	1.20300116032137	2.1094237467878e-16	1	5.17712307950985	1.73539605224718	-0.274637761601562	0.586320785337271
"65"	65	-0.0176988980272062	0.0560120186039745	2	4	1.2130075659799	-0.266764147468257	1	3	0.166666666666667	0	0.265631417034211	1	0.25	-0.4	0.7	3.08148791101958e-34	3	1.73512645696292	0	0	0.7853981633975	0.896079582602756	-1.53913340406042e-16	1	2.28234523241313	1.92103239678505	-0.344445318881999	0.581519866440465
"66"	66	-0.277895252236815	-0.109274571799709	1	4	0.670215921788226	0.396612856136117	1	5	0.166666666666667	2	0.232955886744035	2	0.25	-0.2	0.7	6.93334779979405e-34	5	1.73512645696292	0	0	0.7853981633975	1.12758619885736	-2.22044604925031e-16	1	3.55463126650583	3.61223465366167	-0.337066352456678	-0.503643919235047
"67"	67	0.764472209417626	0.599739753299346	1	1	0.866433975699932	-1.04424744261062	1	3	0.00823045267489712	0	0.297247024763724	1	1	0.4	-0.2	3.08148791101958e-34	2	2.04319187054512	0	0	1.17809724509625	1.47593574628342	-3.27515792264421e-16	1	3.19073038578165	6.65940945427396	1.12177985128033	2.74377177401486
"68"	68	-0.577223527078141	-0.417720446962248	1	2	0.801027957729363	-3.23713825706168	1	4	0.0576131687242798	0	0.323495826395176	5	1	0	0.2	0	2	1.52295506753132	0	0	1.96349540849375	1.33761344379269	-2.33146835171283e-16	1	5.50035871476422	1.84412175716428	-4.37503132273752	-0.359837803577712
"69"	69	-0.202612970450989	-0.202612970450989	1	1	0.431523108677671	-2.61291570534357	1	2	0.0329218106995885	0	0.250505219672218	3	1	0	0.4	1.92592994438724e-35	2	1.73512645696292	0	0	1.96349540849375	0.740197235183223	9.71445146547012e-17	1	1.88431583212834	1.25921233030571	1.84796610757802	-7.17048794054474
"70"	70	-0.110398588046693	-0.599933928385133	1	1	0.346573590279973	2.81014720580929	1	2	0.0576131687242798	0	0.270896890154685	2	1	0.6	-0.4	0	3	1.52295506753132	0	0	2.3561944901925	1.04465416083815	-8.88178419700125e-17	1	4.70308918194863	2.30572869927319	12.332911756135	-4.6397852444049
"71"	71	0.328107294585197	0.328107294585197	1	2	0.670215921788226	-1.1347736964021	1	7	0.0625	0	0.239810527981375	3	0.5	0.1	0.8	3.08148791101958e-34	4	2.04319187054512	0	0	1.17809724509625	1.31817427004252	-5.21804821573824e-16	1	0.465676780920646	4.4042672755913	-10.8122251762083	4.16540368272228
"72"	72	0.53930564985147	-0.460695430796976	2	4	1.32088834314932	-1.03918962447315	0.888888888888889	5	0.111111111111111	0	0.257882580967141	1	0.333333333333333	-0.4	0.4	2.33037523270855e-33	2	1.88915916375402	0	0	0.7853981633975	1.19735742214984	3.71924713249427e-16	1	3.13350548997142	0.405137876081371	-0.151608273735921	-0.356559589811289
"73"	73	-0.0848624834969761	0.0618793902732332	1	1	0.866433975699932	1.8520893304518	1	4	0.0740740740740741	0	0.281698324271565	3	0.333333333333333	0	-0.4	0	3	1.73512645696292	0	0	1.17809724509625	1.21800073689332	-6.43929354282591e-16	1	5.72197881222627	5.29162003734989	2.01598344450826	9.47981426999473
"74"	74	0.468516055950718	0.302743117616952	1	1	0.801027957729363	1.34230680908018	1	3	0.0123456790123457	0	0.27449697448401	3	1	0.2	0.6	1.23259516440783e-33	3	2.04319187054512	0	0	1.96349540849375	1.24513636132692	-5.32907051820075e-16	1	3.46960029902047	-0.93044392016981	3.19762508355929	3.42990055749456
"75"	75	-0.803450347251257	-0.433913005244312	1	3	0.908908734898781	0.783628943201778	1	3	0.111111111111111	0	0.323308888049597	1	0.333333333333333	-0.1	0.6	3.08148791101958e-34	5	1.73512645696292	0	0	1.17809724509625	1.40802532743122	-6.43929354282591e-16	1	3.17098184841609	3.77087543374915	-1.44559450624004	3.64165991684467
"76"	76	-0.244463360341519	-0.41638705274638	1	2	0.380395665848578	-1.03845278803128	0.888888888888889	6	0.166666666666667	0	0.258881355699514	1	0.25	-0.4	0.6	3.08148791101958e-34	2	2.04319187054512	0	0	1.570796326795	0.927579583111233	1.38777878078145e-16	1	3.86899251982099	2.56240809811519	0.0140151672999878	0.943076765903418
"77"	77	-0.995948467071767	-0.250799783356583	1	3	0.866433975699932	-0.515077904128292	1	3	0.0625	0	0.191971658275615	1	0.5	0.4	-0.5	7.70371977754894e-35	2	1.67698777432242	0	0	1.17809724509625	1.26909083733687	3.10862446895044e-16	1	4.60797601400814	-0.23720035078244	3.20917593161521	7.41920537379076
"78"	78	-0.210099807814987	-0.032645708421504	1	1	0.49692912664824	-2.5118773085435	1	3	0.0864197530864197	0	0.324757142558072	1	1	0	0.2	0	2	1.31078367809971	0	0	2.3561944901925	0.695605364724285	-1.11022302462516e-16	1	3.93655779020094	0.979136194003976	4.36680198472619	-4.56325801686178
